row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|card_acpt_merchant_name|at_transactiondescription|at_transactiondescription2|at_mcccode
88946|2222200618130600000|ONTARIO|CA|91764.0||US|VITAMIN WORLD 4908|1227VITAMIN WORLD 4908 ONTARIO CA        0XXXXXXXXXXXXXXXX|VITAMIN WORLD 4908|5499.0
88965||BROWNSVILLE|TX|||US|BURLNGTON STORES364|1223BURLNGTON STORES364 BROWNSVILLE TX   0XXXXXXXXXXXXXXXX|BURLNGTON STORES364|5651.0
88992|2400041880586280000||TX|75210.0||US|DALLAS SUMMER MUSICALS|1204DALLAS SUMMER MUSICALS 214-4215678 TX0XXXXXXXXXXXXXXXX|DALLAS SUMMER MUSICALS|7399.0
89063|2281260002132490000|800-COMCAST|CA|94551.0||US|COMCAST CALIFORNIA|1215COMCAST CALIFORNIA 800-COMCAST CA    0XXXXXXXXXXXXXXXX|COMCAST CALIFORNIA|4899.0
89104|6707173077490010000|ALPHARETTA|GA|30004.0||US|PAPPADEAUX SEAFOOD KITC|1231PAPPADEAUX SEAFOOD KITC ALPHARETTA GA0XXXXXXXXXXXXXXXX|PAPPADEAUX SEAFOOD KITC|5812.0
89113|2866070985501010000|HOUSTON|TX|77009.0||US|FREEDOM ACADEMY DAYCARE|1210FREEDOM ACADEMY DAYCARE HOUSTON TX   0XXXXXXXXXXXXXXXX|FREEDOM ACADEMY DAYCARE|8351.0
89189||INDIANA|PA|||US|GIANT EAG 475 BEN FRAN|1224GIANT EAG 475 BEN FRAN INDIANA PA    0XXXXXXXXXXXXXXXX|GIANT EAG 475 BEN FRAN|5411.0
89252||MOUNDSVILLE|WV|||US|WAL-MART #2852|1215WAL-MART #2852 MOUNDSVILLE WV        0XXXXXXXXXXXXXXXX           Purchase $182.61 Cash Back $100.00|WAL-MART #2852|5411.0
89291||LOUISVILLE|KY|||US|MEIJER IN 9500 PRESTON|1212MEIJER IN 9500 PRESTON LOUISVILLE KY 0XXXXXXXXXXXXXXXX|MEIJER IN 9500 PRESTON|5411.0
89307|8018671803     0000|HOLLYWOOD|FL|33021.0||US|TOYOTA OF HOLLYWOOD|1206TOYOTA OF HOLLYWOOD HOLLYWOOD FL     0XXXXXXXXXXXXXXXX|TOYOTA OF HOLLYWOOD|5511.0
89315|1106130000791610000|562-570-6822|CA|90802.0||US|"UTILITY BILLING|562-57"|1203L2G*UTILITY BILLING 562-570-5700 CA  0XXXXXXXXXXXXXXXX|CITY OF LONG BEACH|9399.0
89319|0004852234519910000|8775264216|WA|98101.0||US|REMITLY|1228REMITLY 877-526-4216 WA              0XXXXXXXXXXXXXXXX|REMITLY 16746839395|6051.0
89362|8781320009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1205ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
89365|8781320009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1221ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
89366|8781320009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1209ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
89367|8781320009731720000|800-378-7262|CA|94111.0||US|ESURANCE CAR INSURANCE|1206ESURANCE CAR INSURANC 800-378-7262 CA0XXXXXXXXXXXXXXXX|ESURANCE CAR INSURANCE|6300.0
89395|0019000026310010000|BEAVERTON|OR|||US|SAFEWAY  STORE  2631|1223SAFEWAY  STORE  2631 BEAVERTON OR    0XXXXXXXXXXXXXXXX           Purchase $78.32 Cash Back $40.00|SAFEWAY  STORE  2631|5411.0
89412|8788290248366  0000|ORLANDO|FL|32801.0||US|ORANGE CO TAGLICENSE|1228ORANGE CO TAGLICENSE 888-8916064 FL  0XXXXXXXXXXXXXXXX|ORANGE CO DMV GOV|9399.0
89424|0132003701612200000|GREENWOOD|IN|||US|MEIJER INC 132 150 S.|4529861220MEIJER INC 132 150 S. GREENWOOD IN   0XXXXXXXXXXXXXXXX|MEIJER INC 132 150 S. M|5411.0
89431|4029463899251570000|SYRACUSE|NY|13210.0||US|ORIGINAL EYEWEAR|1214ORIGINAL EYEWEAR SYRACUSE NY         0XXXXXXXXXXXXXXXX|ORIGINAL EYEWEAR|8099.0
89456||WEST NYACK|NY|||US|EXPRESS LLC|1218EXPRESS LLC WEST NYACK NY            0XXXXXXXXXXXXXXXX|EXPRESS LLC|5621.0
89466|6701209760     0000|NEW LENOX|IL|60451.0||US|NEW LENOX ACE HARDWARE|1205NEW LENOX ACE HARDWARE NEW LENOX IL  0XXXXXXXXXXXXXXXX|NEW LENOX ACE HARDWARE|5251.0
89533|0501290000309220000|800-877-0226|TX|75001.0||US|AFFIRMATIVE INS SVCS|1219AFFIRMATIVE INS SVCS 800-877-0226 TX 0XXXXXXXXXXXXXXXX|AFFIRMATIVE INS SVCS|6300.0
89667|03590081       0000|Temecula|CA|||US|TARGET T0359 TARGET T0|8237711213TARGET T0359 TARGET T0 Temecula CA   0XXXXXXXXXXXXXXXX|TARGET T0359 TARGET T03|5411.0
89671|80160067512    0000|BUCKEYE|AZ|||US|FRYS FOOD & DRUG 1300|9598421212FRYS FOOD & DRUG 1300 BUCKEYE AZ     0XXXXXXXXXXXXXXXX|FRYS FOOD & DRUG 1300 S|5411.0
89678|5429298055896780000|CHICAGO|IL|60651.0||US|VILLA JTM 79  WASH|0394071220VILLA JTM 79  WASH CHICAGO IL        0XXXXXXXXXXXXXXXX|VILLA JTM 79  WASH|5661.0
89685|20241000       0000|8003679444|PA|19380.0||US|QVC, INC.|1207QVC*449435929001*1 OF 800-367-9444 PA0XXXXXXXXXXXXXXXX|QVC, Inc|5399.0
89706|20241000       0000|8003679444|PA|19380.0||US|QVC, INC.|1212QVC*444989353001*5 OF 800-367-9444 PA0XXXXXXXXXXXXXXXX|QVC, Inc|5399.0
89740|0008253152178850000|DORAL|FL|33178.0||US|LOS ROQUES GOURMET GRIL|1224LOS ROQUES GOURMET GRIL DORAL FL     0XXXXXXXXXXXXXXXX|LOS ROQUES GOURMET GRI|5812.0
89782|0000671070078090000|WAXAHACHIE|TX|75165.0||US|THE HOME DEPOT 6505|1209THE HOME DEPOT 6505 WAXAHACHIE TX    0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6505|5200.0
89800|5555990182000000000|Hermosa Bch|CA|90254.0||US|DERMSTORE|1221DERMSTORE HERMOSA BCH CA             0XXXXXXXXXXXXXXXX|Dermstore|7298.0
89920|0117000012070010000|SEDONA|AZ|||US|SAFEWAY  STORE  1207|7605591210SAFEWAY  STORE  1207 SEDONA AZ       0XXXXXXXXXXXXXXXX|SAFEWAY  STORE  1207|5411.0
89961|0003340336238880000|PLANO|TX|75093.0||US|MAGGIANOS WILLOW BEND|1231MAGGIANOS WILLOW BEND PLANO TX       0XXXXXXXXXXXXXXXX|MAGGIANOS WILLOW BEND|5812.0
90047|0000088236030000000|530-8940797|CA|95928.0||US|A MAIN HOBBIES|1203A MAIN HOBBIES 800-705-2215 CA       0XXXXXXXXXXXXXXXX|A MAIN HOBBIES|5732.0
90091|41028384063P0030000|CRAWFORDSVILL|IN|47933.0||US|AT&T 1204|1201AT&T 1204 CRAWFORDSVILL IN           0XXXXXXXXXXXXXXXX|AT&T 1204|4812.0
90107|0000059527420000000|CHICAGO|IL|60611.0||US|NEIMAN MARCUS #19|1224NEIMAN MARCUS #19 CHICAGO IL         0XXXXXXXXXXXXXXXX|NEIMAN MARCUS #19|5311.0
90135|5556740362000000000|COSTA MESA|CA|92627.0||US|THE 12  COSTA MESA|1229THE 12  COSTA MESA COSTA MESA CA     0XXXXXXXXXXXXXXXX|THE 12 - COSTA MESA|7299.0
90195|3947505170542150000|BALDWIN PARK|CA|91706.0||US|VALLEY COUNTY WATER DIS|1223VALLEY COUNTY WATER D BALDWIN PARK CA0XXXXXXXXXXXXXXXX|VALLEY COUNTY WATER DIS|4900.0
90232|2125370002132490000|800-COMCAST|MI|48034.0||US|COMCAST OF SE MICHIGAN|1209COMCAST OF SE MICHIGAN 800-COMCAST MI0XXXXXXXXXXXXXXXX|COMCAST OF SE MICHIGAN|4899.0
90236|4445002093781  0000|HOUSTON|TX|77025.0||US|PUBLIC STORAGE 28110|1231PUBLIC STORAGE 28110 HOUSTON TX      0XXXXXXXXXXXXXXXX|PUBLIC STORAGE 28110|4225.0
90241|0001780299069910000|NEW YORK|NY|10001.0||US|H&M #6|1202H&M #6 NEW YORK NY                   0XXXXXXXXXXXXXXXX|H&M|5651.0
90255|PULSE EFT ASSOC0000|GREEN BAY|WI|||US|WAL-MART #1453|2468941219WAL-MART #1453 GREEN BAY WI          0XXXXXXXXXXXXXXXX|2440 WEST MASON STREET|5411.0
90266|067107020877   0000|HOUSTON|TX|||US|THE HOME DEPOT 6838|0115591221THE HOME DEPOT 6838 HOUSTON TX       0XXXXXXXXXXXXXXXX|THE HOME DEPOT 6838|5200.0
90268|1082200320515  0000|AUSTIN|TX|78705.0||US|UT ATHLETICS TICKETS|1208UT ATHLETICS TICKETS 000-0000000 TX  0XXXXXXXXXXXXXXXX|UT IAM TICKETS|8220.0
90338|3067261104860030000|SAN DIEGO|CA|92120.0||US|BLACK ANGUS FRIARS RD|1228BLACK ANGUS FRIARS RD 619-563-5862 CA0XXXXXXXXXXXXXXXX|BLACK ANGUS FRIARS ROAD|5812.0
90531|04920052       0000|METAIRIE|LA|||US|BEDBATH&BEYOND# BEDBAT|5318231209BEDBATH&BEYOND# BEDBAT METAIRIE LA   0XXXXXXXXXXXXXXXX|BEDBATH&BEYOND# BEDBATH|5719.0
90536|0003340082658890000|OCEANSIDE|CA|92054.0||US|HARBOR FREIGHT TOOLS 22|1213HARBOR FREIGHT TOOLS 22 OCEANSIDE CA 0XXXXXXXXXXXXXXXX|CENTRAL PURCHASING LLC|5251.0
90557|4445090498188  0000|BRONX|NY|10462.0||US|MACY*S EAST #0022|1227MACY*S EAST #0022 BRONX NY           0XXXXXXXXXXXXXXXX|MACY*S EAST #0022|5311.0
90600||BOISE|ID|||US|C&C SMART FOODS|1223C&C SMART FOODS BOISE ID             0XXXXXXXXXXXXXXXX|C&C SMART FOODS|5411.0
90621|7200001461010010000|LONG KEY|FL|33001.0||US|LIME TREE BAY RESORT|1213LIME TREE BAY RESORT LONG KEY FL     0XXXXXXXXXXXXXXXX|LIME TREE BAY RESORT|7011.0
90630|1736610009731720000|800-926-6012|CA|94111.0||US|ESURANCE|1219ESURANCE 800-926-6012 CA             0XXXXXXXXXXXXXXXX|ESURANCE|6300.0
90644|27150077       0000|BAKERSFIELD|CA|||US|TARGET T2715 TARGET T2|4236071224TARGET T2715 TARGET T2 BAKERSFIELD CA0XXXXXXXXXXXXXXXX|TARGET T2715 TARGET T27|5411.0
90653|4445001106658  0000|INDIANAPOLIS|IN|46250.0||US|MACY'S EAST #598|1222MACY'S EAST #598 INDIANAPOLIS IN     0XXXXXXXXXXXXXXXX|MACY'S EAST #598|5311.0
90692|0020400160270030000|SAN JOSE|CA|95120.0||US|ANCA VLADESCU DDS|1230ANCA VLADESCU DDS SAN JOSE CA        0XXXXXXXXXXXXXXXX|ANCA VLADESCU DDS|8021.0
90741|4445012073288  0000|HARTFORD|CT|6103.0||US|UNITEDHEALTHCARE - HCE|1231UNITEDHEALTHCARE - HC 860-708-2848 CT0XXXXXXXXXXXXXXXX|UNITEDHEALTHCARE - HCE|6300.0
90762||EUGENE|OR|||US|Wal-Mart Store|1224Wal-Mart Store EUGENE OR             0XXXXXXXXXXXXXXXX           Purchase $87.88 Cash Back $40.00|Wal-Mart Store|5310.0
90772|1632460007405060000|800-5PEAPOD|IL|60077.0||US|PEAPOD *GROCERIES|1221PEAPOD *GROCERIES 800-5PEAPOD IL     0XXXXXXXXXXXXXXXX|PEAPOD *GROCERIES|5411.0
90792|160000100614   0000|SETAUKET|NY|||US|STOP & SHOP 0574|1217STOP & SHOP 0574 SETAUKET NY         0XXXXXXXXXXXXXXXX           Purchase $19.86 Cash Back $100.00|STOP & SHOP 0574|5411.0
90819|8010183245     0000|BROOKLYN|NY|||US|T MOBILE 8763|9641011219T MOBILE 8763 BROOKLYN NY            0XXXXXXXXXXXXXXXX|T MOBILE 8763|4812.0
90914|80020060008    0000|HOUSTON|TX|||US|KROGER 9325 KATY FREEW|8577111223KROGER 9325 KATY FREEW HOUSTON TX    0XXXXXXXXXXXXXXXX|KROGER 9325 KATY FREEWA|5411.0
90938|2802400014830980000|ARLINGTON|TX|76015.0||US|ANIMAL HEALTH CARE CENT|1202ANIMAL HEALTH CARE CENT ARLINGTON TX 0XXXXXXXXXXXXXXXX|ANIMAL HEALTH CARE CENT|742.0
90946|4445091139071  0000|FIRESTONE|CO|80504.0||US|KING SOOPERS #0105|1205KING SOOPERS #0105 FIRESTONE CO      0XXXXXXXXXXXXXXXX|KING SOOPERS #0105|5411.0
90973|4590002788     0000|BROWNSBURG|IN|46112.0||US|WAL-MART #2788|1212WAL-MART #2788 BROWNSBURG IN         0XXXXXXXXXXXXXXXX|WAL-MART #2788|5411.0
90979|0000000002777860000|PORTLAND|OR|||US|NEW SEASONS MARKET # 5|1215NEW SEASONS MARKET # 5 PORTLAND OR   0XXXXXXXXXXXXXXXX           Purchase $135.08 Cash Back $40.00|NEW SEASONS MARKET # 5|5411.0
90981|0000185217040000000|DESOTO|TX|75115.0||US|CAVES JEWELRY|1215CAVES JEWELRY DESOTO TX              0XXXXXXXXXXXXXXXX|CAVES JEWELRY|5944.0
91012|0000000053211150000|JUNO BEACH|FL|33408.0||US|KEE GRILL|1206KEE GRILL JUNO BEACH FL              0XXXXXXXXXXXXXXXX|KEE GRILL|5812.0
91101|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1225TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91105|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1202TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91106|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1227TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91109|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1224TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91111|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1217TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91113|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1221TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91115|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1203TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91116|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1204TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91119|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1224TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91120|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1205TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91125|0456910004503040000|800-937-8997|WA|98006.0||US|TMOBILE HANDSET|1204TMOBILE HANDSET 800-937-8997 WA      0XXXXXXXXXXXXXXXX|TMOBILE HANDSET|4814.0
91163|7200002265850010000|PORT CHESTER|NY|10573.0||US|MARINI'S DELI|1224MARINI'S DELI PORT CHESTER NY        0XXXXXXXXXXXXXXXX|MARINI'S DELI|5499.0
91230|0000000043787360000|ALEDO|TX|76008.0||US|HAIGOOD & CAMPBELL LLC|1211HAIGOOD & CAMPBELL LLC ALEDO TX      0XXXXXXXXXXXXXXXX|HAIGOOD & CAMPBELL LLC|4900.0
91267||CLEARLAKE|CA|||US|WAL-MART #1979|1201WAL-MART #1979 CLEARLAKE CA          0XXXXXXXXXXXXXXXX|WAL-MART #1979|5310.0
91291|570418037705   0000|NORTH MIAMI B|FL|||US|TJ TJ MAXX|1567271220TJ TJ MAXX NORTH MIAMI B FL          0XXXXXXXXXXXXXXXX|TJ TJ MAXX|5651.0
91306|5280002801009000000|KIRKLAND|WA|98034.0||US|FORD OF KIRKLAND|1224FORD OF KIRKLAND KIRKLAND WA         0XXXXXXXXXXXXXXXX|FORD OF KIRKLAND|5511.0
91370|3009814303990000000|PHOENIX|AZ|85033.0||US|RISAS DENTAL & BRACES|1215RISAS DENTAL & BRACES 623-2011325 AZ 0XXXXXXXXXXXXXXXX|RISAS DENTAL & BRACES|8011.0
91406|6761162000600130000|800-423-6789|CT|6155.0||US|THE HARTFORD/AARP|1209THE HARTFORD/AARP 800-423-6789 CT    0XXXXXXXXXXXXXXXX|THE HARTFORD/AARP|6300.0
91417|G602600101     0000|ORLANDO|FL|||US|C3 STORE 1 S SEMORAN B|1343791212C3 STORE 1 S SEMORAN B ORLANDO FL    0XXXXXXXXXXXXXXXX|C3 STORE 1 S SEMORAN BL|5411.0
91525|8299990481604610000|336-7761388|NC|27012.0||US|SHEFFIELD FINANCIAL LLC|1207SHEFFIELD FINANCIAL LL 336-7661388 NC0XXXXXXXXXXXXXXXX|Sheffield Financial LLC|8999.0
91536|0000000026260000000|815-5960271|CA|92024.0||US|CONCORD CHURCH|1231CONCORD CHURCH 214-3318522 CA        0XXXXXXXXXXXXXXXX|Concord Church|8661.0
91584|0003673258218850000|ELYRIA|OH|44035.0||US|GOLD VALLEY|1224GOLD VALLEY ELYRIA OH                0XXXXXXXXXXXXXXXX|GOLD VALLEY|5944.0
91651|5134850003128190000|DRAPER|UT|84020.0||US|CORNER CYN HEALTH & WEL|1215CORNER CYN HEALTH & WEL DRAPER UT    0XXXXXXXXXXXXXXXX|CORNER CYN HEALTH & WEL|8041.0
91673|5189938204014120000|NEW YORK|NY|10012.0||US|CHANTECAILLE.COM|1203CHANTECAILLE.COM 212-343-3614 NY     0XXXXXXXXXXXXXXXX|CHANTECAILLE.COM|5977.0
91720|0000000009910400000|ST CHARLES|IL|||US|COSTCO WHSE #1040|0393071219COSTCO WHSE #1040 ST CHARLES IL      0XXXXXXXXXXXXXXXX|COSTCO WHSE #1040|5300.0
91741|9084080000083940000|WALNUT CREEK|CA|94596.0||US|ELEVE RESTAURANT|1206ELEVE RESTAURANT WALNUT CREEK CA     0XXXXXXXXXXXXXXXX|ELEVE RESTAURANT|5812.0
91837|2113500006544670000|WESTBURY|NY|11590.0||US|CONTAINERSTOREWESTBURY|1209CONTAINERSTOREWESTBURY WESTBURY NY   0XXXXXXXXXXXXXXXX|CONTAINERSTOREWESTBURY|5999.0
91851|0003457144868820000|Memphis|TN|98109.0||US|FedEx CDO 999191943884|1206FEDEX 478702939 800-4633339 TN       0XXXXXXXXXXXXXXXX|Federal Express|4215.0
91854|0003457144868820000|Memphis|TN|98109.0||US|FedEx CDO 999191943884|1216FEDEX 479600253 800-4633339 TN       0XXXXXXXXXXXXXXXX|Federal Express|4215.0
91877||HOUSTON|TX|||US|GARDEN RIDGE, L|1205GARDEN6RADGE, L HOUSTON TX           0XXXXXXXXXXXXXXXX|GARDEN6RADGE, L|5200.0
91901|0501840000309220000|800-877-0226|TX|75001.0||US|AFFIRMATIVE INS SVCS|1216AFFIRMATIVE INS SVCS 800-877-0226 TX 0XXXXXXXXXXXXXXXX|AFFIRMATIVE INS SVCS|6300.0
91902|0501840000309220000|800-877-0226|TX|75001.0||US|AFFIRMATIVE INS SVCS|1215AFFIRMATIVE INS SVCS 800-877-0226 TX 0XXXXXXXXXXXXXXXX|AFFIRMATIVE INS SVCS|6300.0
91933|1678416053     0000|Davie|FL|33314.0||US|BRISTOL WEST INSURANCE|1220BRISTOL WEST INSURANCE 888-8880080 FL0XXXXXXXXXXXXXXXX|Bristol West Insurance|6300.0
91937|0003450710498850000|CONROE|TX|77304.0||US|CONNS 073|1220CONNS 073 CONROE TX                  0XXXXXXXXXXXXXXXX|CONNS 073|5722.0
91946|2815900029358720000|BROOKLYN|NY|11218.0||US|ABDULLAH SWEETS AND RES|1224ABDULLAH SWEETS AND RES BROOKLYN NY  0XXXXXXXXXXXXXXXX|ABDULLAH SWEETS AND RES|5812.0
91949||WASHINGTON C|OH|||US|ALDI 61048 0624|1204ALDI 61048 0624 WASHINGTON C OH      0XXXXXXXXXXXXXXXX|ALDI 61048 0624|5411.0
92040||OROVILLE|CA|||US|WAL-MART #1575|1203WAL-MART #1575 OROVILLE CA           0XXXXXXXXXXXXXXXX|WAL-MART #1575|5310.0
92057|2360900002132490000|800-266-2278|OR|97005.0||US|COMCAST PORTLAND CS 1X|1206COMCAST PORTLAND CS 1 800-266-2278 OR0XXXXXXXXXXXXXXXX|COMCAST PORTLAND CS 1X|4899.0
92304|175000001823   0000|SANTA CLARITA|CA|||US|LOWE'S #1972|1834161224LOWE'S #1972 SANTA CLARITA CA        0XXXXXXXXXXXXXXXX|LOWE'S #1972|5200.0
92371|0000000001047570000|SIGNAL HILL|CA|||US|PETCO 1181|7743541228PETCO 1181 SIGNAL HILL CA            0XXXXXXXXXXXXXXXX|PETCO 1181|5995.0
92414|2125920002132490000|800-COMCAST|FL|34232.0||US|COMCAST OF SARASOTA|1230COMCAST OF SARASOTA 800-COMCAST FL   0XXXXXXXXXXXXXXXX|COMCAST OF SARASOTA|4899.0
92453||BARBOURSVILLE|WV|||US|WAL-MART #5296|1204WAL-MART #5296 BARBOURSVILLE WV      0XXXXXXXXXXXXXXXX|WAL-MART #5296|5411.0
92465|7200001904350010000|ENCINITAS|CA|92024.0||US|BMW ENCINITAS|1204BMW ENCINITAS ENCINITAS CA           0XXXXXXXXXXXXXXXX|BMW ENCINITAS|5511.0
92487|8788190000145  0000|NEW YORK|NY|10012.0||US|BALTHAZAR|1226BALTHAZAR NEW YORK NY                0XXXXXXXXXXXXXXXX|BALTHAZAR|5812.0
92570|603440000001   0000|HIGHLAND|CA|92346.0||US|GCA*SAN MANUEL INDIAN B|1206GCA*SAN MANUEL INDIAN 702-8553000 CA 0XXXXXXXXXXXXXXXX|GCA*SAN MANUEL INDIAN B|4829.0
92743||CORONA|CA|||US|WM SUPERC Wal-Mart Sup|1201WM SUPERC Wal-Mart Sup CORONA CA     0XXXXXXXXXXXXXXXX|WM SUPERC Wal-Mart Sup|5411.0
92751|7504140007449950000|800-VERIZON|PA|19103.0||US|VERIZON*RECURRING PAY|1201VERIZON*RECURRING PAY 800-VERIZON PA 0XXXXXXXXXXXXXXXX|VERIZON*RECURRING PAY|4899.0
92753|7504140007449950000|800-VERIZON|PA|19103.0||US|VERIZON*RECURRING PAY|1219VERIZON*RECURRING PAY 800-VERIZON PA 0XXXXXXXXXXXXXXXX|VERIZON*RECURRING PAY|4899.0
92768|P0856106       0000|OCALA|FL|||US|PUBLIX SUPER MAR 5400|6113331227PUBLIX SUPER MAR 5400 OCALA FL       0XXXXXXXXXXXXXXXX|PUBLIX SUPER MAR 5400 S|5411.0
92783|8788270128699  0000|WEST NYACK|NY|10994.0||US|FENIX|1213FENIX WEST NYACK NY                  0XXXXXXXXXXXXXXXX|FENIX|5655.0
92808|2162640000533600000|Hacienda Heig|CA|91745.0||US|STARBUCKS #08658 HACIEN|1223STARBUCKS #08658 HAC Hacienda Heig CA0XXXXXXXXXXXXXXXX|STARBUCKS #08658 HACIE|5814.0
92857|41341843548P0030000|DALLAS|TX|75202.0||US|AT&T*BILL PAYMENT|1204AT&T*BILL PAYMENT 800-331-0500 TX    0XXXXXXXXXXXXXXXX|AT&T*BILL PAYMENT|4814.0
92859|41341843548P0030000|DALLAS|TX|75202.0||US|AT&T*BILL PAYMENT|1205AT&T*BILL PAYMENT 800-331-0500 TX    0XXXXXXXXXXXXXXXX|AT&T*BILL PAYMENT|4814.0
92865|0000000006940440000|GRANADAHILLS|CA|||US|TRADER JOE'S # 044|6918411221TRADER JOE'S # 044 GRANADAHILLS CA   0XXXXXXXXXXXXXXXX|TRADER JOE'S # 044|5411.0
92881|0003340369238890000|HOUSTON|TX|77021.0||US|FREEDMAN DISTRIBUTORS|1208FREEDMAN DISTRIBUTORS HOUSTON TX     0XXXXXXXXXXXXXXXX|FREEDMAN DISTRIBUTORS|5812.0
92886|5909756837299010000|718-617-3500|NY|10460.0||US|CABLEVISION #7837|1204CABLEVISION #7837 718-617-3500 NY    0XXXXXXXXXXXXXXXX|CABLEVISION #7837|4899.0
92889|5909756837299010000|718-617-3500|NY|10460.0||US|CABLEVISION #7837|1224CABLEVISION #7837 718-617-3500 NY    0XXXXXXXXXXXXXXXX|CABLEVISION #7837|4899.0
92892|5909756837299010000|718-617-3500|NY|10460.0||US|CABLEVISION #7837|1208CABLEVISION #7837 718-617-3500 NY    0XXXXXXXXXXXXXXXX|CABLEVISION #7837|4899.0
92935|3009812748700000000|CHICAGO|IL|60620.0||US|CDE COLLISION DAMAGE EX|1212CDE COLLISION DAMAGE EX CHICAGO IL   0XXXXXXXXXXXXXXXX|CDE COLLISION DAMAGE EX|7531.0
92947|328054325993   0000|SAN MARCOS|CA|||US|TURNERS OUTDOORSMAN #0|0501121228TURNERS OUTDOORSMAN #0 SAN MARCOS CA 0XXXXXXXXXXXXXXXX|TURNERS OUTDOORSMAN #01|5941.0
92991|0517000000000000000|Chicago|IL|||US|WHOLEFDS GST 101 30 We|6000721230WHOLEFDS GST 101 30 We Chicago IL    0XXXXXXXXXXXXXXXX|WHOLEFDS GST 101 30 Wes|5411.0
93019|0004344449498880000|RIVERSIDE|MO|64150.0||US|CLASSIC PARTS OF AMERI|1210CLASSIC PARTS OF AMER 816-741-8029 MO0XXXXXXXXXXXXXXXX|CLASSIC PARTS OF AMERI|5533.0
93042||LAGRANGEVILLE|NY|||US|HANNAFORD #8368|1206HANNAFORD #8368 LAGRANGEVILLE NY     0XXXXXXXXXXXXXXXX|HANNAFORD #8368|5411.0
93091|0000670085229960000|ARVADA|CO|80002.0||US|KMART 4129|1220KMART 4129 ARVADA CO                 0XXXXXXXXXXXXXXXX|KMART 4129|5310.0
93114|W1011421       0000|SACRAMENTO|CA|||US|WALGREENS 3521 DEL PAS|7523931216WALGREENS 3521 DEL PAS SACRAMENTO CA 0XXXXXXXXXXXXXXXX|WALGREENS 3521 DEL PASO|5912.0
93130|5556565538000000000|NEW YORK|NY|10021.0||US|EXHALE NEW YORK UPPER E|1216EXHALE NEW YORK UPPER E NEW YORK NY  0XXXXXXXXXXXXXXXX|EXHALE NEW YORK UPPER E|8099.0
93133|0003130629028840000|NEW YORK|NY|10036.0||US|DESIGUAL|1218DESIGUAL NEW YORK NY                 0XXXXXXXXXXXXXXXX|DESIGUAL|5651.0
93188|0001740416969910000|BRONX|NY|10461.0||US|FIT BRONX|1207FIT BRONX BRONX NY                   0XXXXXXXXXXXXXXXX|FIT BRONX|7997.0
93251|D539005101     0000|OCOEE|FL|||US|GAMESTOP #5051 10576 W|9581341219GAMESTOP #5051 10576 W OCOEE FL      0XXXXXXXXXXXXXXXX|GAMESTOP #5051 10576 W|7993.0
