store_number,store_name,address,city,state,zip_code,phone_number,manager,tool_rental,wifi,store_hours,latitude,longitude
278,"Leesburg, FL",10825 US Hwy 441,Leesburg,FL,34788,(352) 742-1252,Grant R. Telford,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,28.820176,-81.777919
410,Tucson,7677 E Broadway Blvd,Tucson,AZ,85710,(520) 722-6171,Christopher Krueger,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,32.22106,-110.82789
875,Inverness,4995 Hwy 280,Hoover,AL,35242,(205) 995-9357,Johnny O. Harris,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,33.41967,-86.693305
901,E Hanover,902 Murray Rd,East Hanover,NJ,07936,(973) 887-4444,Christopher M. Lejuez,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.810358,-74.373283
902,Lakewood,1900 Shorrock Rd,Lakewood,NJ,08701,(732) 920-4200,Allison C. Tucci,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.04712,-74.160075
903,S Plainfield,3100 Hamilton Blvd,South Plainfield,NJ,07080,(732) 752-5900,Jennifer L. Hoffmann,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.557789,-74.433085
904,Paramus,520 Route 17 North,Paramus,NJ,07652,(201) 262-3344,Tajwatie Bhawanidin,yes,yes,Monday 7:00-22:00; Tuesday 7:00-22:00; Wednesday 7:00-22:00; Thursday 7:00-22:00; Friday 7:00-22:00; Saturday 7:00-22:00; Sunday 0:00-0:00,40.9566,-74.072128
906,Watchung,1515 Route 22,Watchung,NJ,07069,(908) 222-7700,Michael A. Urenko,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.639409,-74.419339
907,W Long Branch,310 State Hwy 36 Ste 100,West Long Branch,NJ,07764,(732) 935-0100,Steven A. Stokhamer,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.294232,-74.031449
908,Clifton,955 Bloomfield Ave,Clifton,NJ,07012,(973) 472-4600,Fiorentino Longobardi,yes,yes,Monday 7:00-22:00; Tuesday 7:00-22:00; Wednesday 7:00-22:00; Thursday 7:00-22:00; Friday 7:00-22:00; Saturday 7:00-22:00; Sunday 7:00-20:00,40.844397,-74.158796
909,Roxbury,281 Route 10 Ste 04,Succasunna,NJ,07876,(973) 927-7700,Robert S. Jakiun,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.872157,-74.645629
910,Secaucus,1055 Paterson Plank Rd,Secaucus,NJ,07094,(201) 271-1200,Alexandra Tapia,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.783509,-74.050123
912,Brick,1722 Route 88,Brick,NJ,08724,(732) 836-3220,Jon F. Bodi,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.071026,-74.132203
914,MT Laurel,1200 Nixon Dr,Mount Laurel,NJ,08054,(856) 234-0880,William R. Thurman,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.940988,-74.960526
915,Union/Vauxhall,2445 Springfield Ave,Vauxhall,NJ,07088,(908) 686-9804,William H. Dalrymple,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.715992,-74.290669
916,Woodbridge,373 Route 9 South,Woodbridge,NJ,07095,(732) 750-9890,Christian Cardelfe,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.5552,-74.2906
917,Lawnside,310 Whitehorse Pike,Lawnside,NJ,08045,(856) 547-9600,John D. Vazquez,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.870166,-75.042972
918,Milltown,401 South Main Street,Milltown,NJ,08850,(732) 432-0500,James J. Craig,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.44036,-74.429318
919,"Riverdale, NJ",106 Route 23 North,Riverdale,NJ,07457,(973) 248-0585,Stanley P. Labady,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.9916,-74.3107
920,Toms River,1334 Lakewood Road,Toms River,NJ,08755,(732) 244-3400,Matthew Peterson,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.9913,-74.21106
921,W Windsor,701 Nassau Park Blvd,Princeton,NJ,08540,(609) 987-8686,Douglas R. Perks,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.302072,-74.682398
922,Totowa,545 Route 46,Totowa,NJ,07512,(973) 812-8390,Philipp C. Kramer,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.896701,-74.238637
925,Dover,530 MT Pleasant Ave,Dover,NJ,07801,(973) 442-0101,Joseph Coscia,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.90389,-74.56326
926,Hazlet,3700 Highway 35,Hazlet,NJ,07730,(732) 264-1661,Allison L. Martin,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.424331,-74.197812
927,Hamilton,750 Highway Rt 130,Robbinsville,NJ,08691,(609) 585-0411,Drew B. Travia,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.195385,-74.642803
928,Bloomfield,60 Orange St,Bloomfield,NJ,07003,(973) 680-8700,Giovanni M. Tuttolomondo,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.785891,-74.198045
929,Deptford,1370 Hurffville Rd,Deptford,NJ,08096,(856) 374-7700,William C. Ryba,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.818096,-75.091481
930,Egg Harbor,6 Tower Avenue,Egg Harbor Townshp,NJ,08234,(609) 407-9600,Edward B. Mickiewicz,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.436561,-74.616994
931,Phillipsburg,1209 Route 22,Phillipsburg,NJ,08865,(908) 213-0403,Kira Wilson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.6917,-75.169
932,Lodi,99 State Route 17 North,Lodi,NJ,07644,(201) 226-9929,Yolanda D. Denson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 0:00-0:00,40.88553,-74.065668
933,Howell,1990 Route 9,Howell,NJ,07731,(732) 409-9996,Kim M. Vignola,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.186786,-74.250162
934,Linden,701 West Edgar Road,Linden,NJ,07036,(908) 523-1520,Thomas D. Wolfe,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.617919,-74.249143
935,Jersey City,440 Route 440,Jersey City,NJ,07302,(201) 521-9437,Lora Isolano,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.710583,-74.097224
939,Burlington,2703 Burlington MT Holly,Westampton,NJ,08060,(609) 387-8178,Robert J. Hutnick,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.0156,-74.8053
940,Berlin Township,116 Walker Avenue,West Berlin,NJ,08091,(856) 719-0335,Christopher J. O'Neill,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.80593,-74.938159
941,Raritan,244 Highway 202,Flemington,NJ,08822,(908) 782-2577,Edward Flynn,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.493915,-74.860255
942,Washington Twsp/Monroe,2735 Route 42,Sicklerville,NJ,08081,(856) 728-8600,Kevin F. Flaherty,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.720059,-75.023581
943,Cape May,21 Indian Trail Rd,Cape May CT House,NJ,08210,(609) 463-8794,Kristin C. Jost,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.048881,-74.854081
944,Edison,1035 Route 1 South,Edison,NJ,08837,(732) 906-0501,Michael H. Keppe,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.520878,-74.364472
946,Vineland,3849 South Delsea Dr,Vineland,NJ,08360,(856) 293-1155,Joel Santiago,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.43168,-75.04043
947,Bridgewater - Rt 28,400 Promenade Blvd,Bridgewater,NJ,08807,(732) 469-5883,John M. Pingitore,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.56441,-74.55544
949,Neptune,3540 Route 66,Neptune,NJ,07753,(732) 922-6580,Jeffrey K. Joyce,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.224923,-74.078811
950,Passaic,103-179 Dayton Ave,Passaic,NJ,07055,(973) 471-2111,Ramon D. Perez,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,40.871635,-74.120541
951,Manahawkin,197 Route 72 West,Stafford Township,NJ,08050,(609) 978-3600,Cynthia A. Wilkie,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.696464,-74.26354
953,Hackettstown,2045 State Route 57,Hackettstown,NJ,07840,(908) 684-1822,Gail A. Williams,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.82288,-74.835074
954,Union - Rt 22,930 Springfield Rd South,Union,NJ,07083,(908) 687-7907,Mashallah Dinari,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.686812,-74.303269
957,Old Bridge II,1090 Route 9 South,Old Bridge,NJ,08857,(732) 727-1417,Tracey A. Burke,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.450893,-74.298362
959,Paterson,75 McLean Blvd,Paterson,NJ,07514,(973) 357-1305,Fitni Istrefi,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.933449,-74.142074
961,Freehold,300 Trotters Way,Freehold,NJ,07728,(732) 625-3000,Leon S. Bennett,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.250916,-74.292445
962,Bridgewater II - Rt 202,736 Route 202 South,Bridgewater,NJ,08807,(908) 252-0101,Mark J. Pemberton,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.573539,-74.667277
963,Mahwah,465 State Highway 17,Mahwah,NJ,07495,(201) 818-9754,Alicia M. Sudol,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 0:00-0:00,41.079097,-74.146785
965,Montville,79 Route 46,Pine Brook,NJ,07058,(973) 575-0823,Frank M. Fearon,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.865285,-74.372436
969,Forked River,244 N Main Street,Forked River,NJ,08731,(609) 242-6890,Joseph M. Miserendino,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.84726,-74.18582
970,Delran,9000 Rt 130 South,Delran,NJ,08075,(856) 824-1815,Jack T. Bruder,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.02478,-74.937349
974,Mantua,320 Bridgeton Pike,Mantua,NJ,08051,(856) 464-1247,Michael J. Lodge,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.78632,-75.17901
975,Absecon,421 Absecon Blvd,Absecon,NJ,08201,(609) 484-3511,William S. Mann,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.414669,-74.491374
976,Ewing,1621 N Olden Avenue,Ewing,NJ,08638,(609) 393-3697,Frank A. Pellegrino,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.244361,-74.7595
977,Parsippany,780 Route 46 West,Parsippany,NJ,07054,(973) 335-5917,Michael Flavius,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.860204,-74.32179
980,"Newark,NJ",399-443 Springfield Ave,Newark,NJ,07103,(973) 848-0600,Sheldon Celestine,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 7:00-20:00,40.73279,-74.197739
981,Colonia,1555 St Georges Av Rt 35,Colonia,NJ,07067,(732) 388-7825,David A. Buckley,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.590605,-74.290596
982,E Windsor,739 Route 33 West,East Windsor,NJ,08520,(609) 426-2441,Jacquelyn D. Tracey,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,40.259442,-74.54468
983,Hackensack,450 Hackensack Ave,Hackensack,NJ,07601,(201) 336-3041,Cemil Tutkun,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 0:00-0:00,40.909683,-74.030419
984,Newton,7 North Park Drive,Newton,NJ,07860,(973) 383-4206,Jason D. Hunter,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.06623,-74.74851
989,Cherry Hill,2160 Route 70 West,Cherry Hill,NJ,08002,(856) 317-2001,James A. Marks,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,39.921746,-75.039624
1507,Denver SW,7990 W Crestline Ave,Denver,CO,80123,(303) 973-5100,William K. Nugent,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,39.618241,-105.087315
1535,Evergreen,1014 El Rancho Road,Evergreen,CO,80439,(303) 526-4347,Steven R. Powers,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-20:00,39.698006,-105.32743
2401,Portland,245 Riverside Street,Portland,ME,04103,(207) 761-0600,Anne M. Gordon,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,43.683828,-70.32746
2403,"Auburn, ME",149 MT Auburn Ave,Auburn,ME,04210,(207) 777-0042,Karl W. Schkrioba,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,44.12157,-70.238941
2404,"Augusta, ME",26 Stephen King Dr,Augusta,ME,04330,(207) 621-6888,Levi M. Jackson,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,44.347513,-69.785007
2405,Biddeford,550 Alfred Street,Biddeford,ME,04005,(207) 284-1115,Charles A. Worster,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,43.476472,-70.50698
2406,South Portland,300 Clarks Pond Pkwy,South Portland,ME,04106,(207) 879-2500,Timothy E. Hikade,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,43.632221,-70.322987
2407,Waterville,60 Waterville Drive,Waterville,ME,04901,(207) 873-9299,Ronny Coombs,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,44.570065,-69.643185
2408,Ellsworth,56 Myrick Street,Ellsworth,ME,04605,(207) 667-1986,Joshua I. Addington,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,44.527917,-68.398915
2409,"Rockland,ME",270 Camden Lane,Rockland,ME,04841,(207) 594-6401,Nicholas P. Christ,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,44.125425,-69.099802
2410,Topsham,154 Topsham Fair Mall Rd,Topsham,ME,04086,(207) 798-6931,Bruce W. Calmes,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,43.933154,-69.979879
2412,North Windham,20 Franklin Drive,Windham,ME,04062,(207) 892-1793,Bryan P. McMakin,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,43.843026,-70.441824
2414,Bangor,650 Stillwater Avenue,Bangor,ME,04401,(207) 990-3133,Coleman J. Fortin,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,44.832337,-68.751785
2602,Watertown,615 Arsenal Street,Watertown,MA,02472,(617) 926-0299,Pedro A. Figueroa,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-20:00,42.362233,-71.155815
2603,Bridgewater,1453 Pleasant Street,Bridgewater,MA,02324,(508) 697-0327,Michelle S. Mohney,,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,41.968573,-71.023845
2605,Somerset,535 Grand Army Hwy,Somerset,MA,02725,(508) 646-9053,Robert Lesieur,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.72913,-71.165027
2607,Marlborough,701 Boston Post Rd East,Marlborough,MA,01752,(508) 357-2223,Michael D. Aubin,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.35061,-71.50288
2608,Quincy II,465 Centre Street,Quincy,MA,02169,(617) 479-0707,Stephen P. Cronin,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.23229,-71.00933
2609,Mansfield,390 West Street,Mansfield,MA,02048,(508) 337-2050,Paul D'Agostino,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.02645,-71.23338
2610,Chicopee,655 Memorial Drive,Chicopee,MA,01020,(413) 593-5400,Juan J. Santiago,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.175642,-72.576486
2611,Brockton,715 Crescent Street,Brockton,MA,02302,(508) 427-9970,George Pereira,yes,yes,Monday 6:00-21:00; Tuesday 6:00-21:00; Wednesday 6:00-21:00; Thursday 6:00-21:00; Friday 6:00-21:00; Saturday 6:00-21:00; Sunday 8:00-19:00,42.08123,-70.99036
2612,Hyannis,65 Independence Drive,Hyannis,MA,02601,(508) 778-8948,Jason M. Worrell,,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.67384,-70.29953
2613,Wareham,2994 Cranberry Highway,East Wareham,MA,02538,(508) 291-7051,Joseph A. Pratt,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,41.759526,-70.663726
2614,"Reading,MA",60 Walkers Brook Drive,Reading,MA,01867,(781) 944-6423,Carmen A. Fulchini,yes,yes,Monday 6:00-22:00; Tuesday 6:00-22:00; Wednesday 6:00-22:00; Thursday 6:00-22:00; Friday 6:00-22:00; Saturday 6:00-22:00; Sunday 8:00-19:00,42.518668,-71.093064
