keywords,store_number,store_name,address,city,state,zip_code,phone_number,fax_number,store_hours,pharmacy_number,pharmacy_hours,latitude,longitude
Publix,1337,Marketplace at Pelican Bay,8833 Tamiami Trl N,Naples,FL,34108-2565,(239) 596-0403,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 596-2131,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.2477248,-81.8014328
Publix,1338,Curry Ford Square,10250 Curry Ford Rd,Orlando,FL,32825-8735,(407) 207-6107,(407) 207-6327,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 207-6112,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.508729,-81.238195
Publix,1339,Belle Terre Crossings,4950 Belle Terre Pkwy,Palm Coast,FL,32137-8692,(386) 445-2628,(386) 445-9311,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(386) 445-5350,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.551731,-81.23589
Publix,1340,Riviere Plaza,35439 US 19 N,Palm Harbor,FL,34684-1737,(727) 771-0892,(727) 784-9215,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 771-9327,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.0940155,-82.7394614
Publix,1341,Shoppes at Boot Ranch,500 E Lake Rd,Palm Harbor,FL,34685-2428,(727) 784-4180,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 784-1413,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.0614703,-82.7078145
Publix,1342,Publix at Palmetto,1101 8th Ave W,Palmetto,FL,34221-3809,(941) 721-8548,(941) 721-8918,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 721-8681,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.522701,-82.573638
Publix,1343,Publix at Nine Mile,2180 W Nine Mile Rd,Pensacola,FL,32534-9472,(850) 473-5020,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(850) 473-5025,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.535612,-87.312304
Publix,1344,Park Boulevard Plaza,4701 Park Blvd N,Pinellas Park,FL,33781-3533,(727) 546-4870,,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",(727) 546-4890,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.840157,-82.698736
Publix,1345,Publix at Plantation,1181 S University Dr,Plantation,FL,33324-3322,(954) 577-0542,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(954) 577-2637,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.106419,-80.251349
Publix,1346,The Landings,4840 S Tamiami Trl,Sarasota,FL,34231-4352,(941) 927-9591,(941) 927-9748,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 927-9651,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.284011,-82.532169
Publix,1347,Fairmont Plaza,3610 US Highway 27 N,Sebring,FL,33870-1691,(863) 385-2025,(863) 385-2188,"Sun 8:00 AM - 9:00 PM, Mon 8:00 AM - 10:00 PM, Tues 8:00 AM - 10:00 PM, Wed 8:00 AM - 10:00 PM, Thurs 8:00 AM - 10:00 PM, Fri 8:00 AM - 10:00 PM, Sat 8:00 AM - 10:00 PM,",(863) 385-5523,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.516531,-81.493419
Publix,1348,Publix at South Pasadena,1075 Pasadena Ave S,South Pasadena,FL,33707-2037,(727) 341-1790,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(727) 347-4526,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.7598126,-82.7360907
Publix,1349,Lee Crossings,1212 US Highway 19 S,Leesburg,GA,31763-4877,(229) 431-0294,(229) 431-3045,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(229) 431-0569,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",31.6666299,-84.1728866
Publix,1350,Ocean Breeze Plaza,1780 NE Jensen Beach Blvd,Jensen Beach,FL,34957-7292,(772) 225-3704,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(772) 225-3722,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.242218,-80.2277919
Publix,1352,Publix at Eagle Landing,6700 Bayshore Rd,North Fort Myers,FL,33917-3305,(239) 567-1827,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(239) 567-1828,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",26.70351,-81.8450795
Publix,1353,Windover Square,2261 W New Haven Ave,West Melbourne,FL,32904-3805,(321) 676-0115,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(321) 676-0173,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.0787012,-80.6594324
Publix,1354,New River Crossing,112 Nickle Plate Rd,Hardeeville,SC,29927-4414,(843) 208-3600,(843) 208-3610,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(843) 208-3605,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",32.3095602,-80.9768099
Publix,1355,The Shoppes At Cary Creek,2900 E University Dr,Auburn,AL,36830-7720,(334) 502-2416,(334) 502-2984,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(334) 502-2801,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",32.6382261,-85.4801277
Publix,1357,Golden Eagle Village,2430 US Highway 27,Clermont,FL,34714,(352) 243-5279,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 243-8845,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",28.3822365,-81.6865245
Publix,1358,St. John's Plaza,3275 Garden St,Titusville,FL,32796-3004,(321) 264-9263,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(321) 267-1233,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.6187707,-80.8431584
Publix,1359,Publix At Riviera Beach,228 E Blue Heron Blvd,Riviera Beach,FL,33404-4545,(561) 841-3058,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",,,26.78372,-80.050605
Publix,1360,Bowie Commons,7014 City Center Way,Fairview,TN,37062-6004,(615) 799-3474,(615) 799-3485,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(615) 799-3479,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",35.9746151,-87.1276744
Publix,1361,Garden Shops at Boca,7060 W Palmetto Park Rd,Boca Raton,FL,33433-3411,(561) 338-0648,(561) 338-7065,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(561) 338-4785,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.350203,-80.156903
Publix,1362,Magnolia Place,27955 US Highway 98 Ste 1,Daphne,AL,36526-4700,(251) 626-1305,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(251) 626-1349,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",30.6329415,-87.9117181
Publix,1363,Town Brookhaven,104 Town Blvd Ste A100,Brookhaven,GA,30319-3146,(404) 233-7475,(404) 233-7486,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(404) 233-7480,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.8701946,-84.335967
Publix,1364,Pooler Marketplace,467 Pooler Pkwy,Pooler,GA,31322-5102,(912) 330-7313,(912) 330-7315,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(912) 330-7308,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",32.1375682,-81.253384
Publix,1365,The Shops at Foxwood,2765 NW 49th Ave Ste 301,Ocala,FL,34482-6215,(352) 622-1318,,"Sun 7:00 AM - 9:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 401-3606,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.2179415,-82.2016278
Publix,1367,Seminole Shoppes,630 Atlantic Blvd,Neptune Beach,FL,32266-4000,(904) 241-0944,(904) 249-1279,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(904) 249-1725,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",30.3244587,-81.4045049
Publix,1368,Frenchman's Crossing,4101 Hood Rd,Palm Beach Gardens,FL,33410-2171,(561) 622-1047,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(561) 624-0559,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.8645148,-80.098094
Publix,1369,Northside Mall,3525 Ross Clark Cir Ste 100,Dothan,AL,36303-5935,(334) 792-4281,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(334) 792-4812,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",31.2461635,-85.4279372
Publix,1370,Chelsea Crossroads,501 Chelsea Xrds,Chelsea,AL,35043-3900,(205) 678-5600,(205) 678-5605,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(205) 678-5594,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",33.3401108,-86.6302625
Publix,1371,Pavilion Crossing,3863 US Highway 301 S,Riverview,FL,33578-3572,(813) 626-7104,,"Sun 7:30 AM - 10:00 PM, Mon 7:30 AM - 10:00 PM, Tues 7:30 AM - 10:00 PM, Wed 7:30 AM - 10:00 PM, Thurs 7:30 AM - 10:00 PM, Fri 7:30 AM - 10:00 PM, Sat 7:30 AM - 10:00 PM,",(813) 626-1085,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.9137399,-82.3485176
Publix,1372,Publix at Bay Street,2031 Bay St,Sarasota,FL,34237-7914,(941) 366-4089,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 366-9451,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",27.3276571,-82.5290437
Publix,1373,City Plaza at Tampa Palms,16041 Tampa Palms Blvd W,Tampa,FL,33647-2001,(813) 972-2784,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(813) 971-3554,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.098335,-82.39929
Publix,1375,Cottonwood Corners,1620 Ross Clark Cir,Dothan,AL,36301-5439,(334) 673-1200,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(334) 673-1208,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",31.1961565,-85.3735466
Publix,1376,Millhopper Shopping Center,4115 NW 16th Blvd,Gainesville,FL,32605-3505,(352) 336-1488,(352) 372-9665,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(352) 336-3745,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",29.6731144,-82.3871982
Publix,1377,Westway,4650 W Main St Ste 700,Dothan,AL,36305-9421,(334) 792-6801,(334) 792-6848,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(334) 792-6824,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",31.2371603,-85.4619472
Publix,1378,Rivergate Plaza,1125 SE Port St Lucie Blvd,Port Saint Lucie,FL,34952-5332,(772) 335-8441,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(772) 335-9465,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",27.2714859,-80.315479
Publix,1381,Aloma Shopping Center,2295 Aloma Ave,Winter Park,FL,32792-3303,(407) 671-3403,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 678-3273,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.6009675,-81.322648
Publix,1382,Publix at North Shore,6876 Collins Ave,Miami Beach,FL,33141-3244,(305) 864-7405,(305) 864-7419,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(305) 864-7410,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",25.8532326,-80.1207274
Publix,1383,Hendrix Crossing,847 Highway 378 W,Lexington,SC,29072-8347,(803) 996-6160,(803) 996-6182,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(803) 996-6171,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",33.9884126,-81.2768249
Publix,1384,Publix at Lake Worth,214 N Dixie Hwy,Lake Worth,FL,33460-3362,(561) 493-5042,(561) 585-0297,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(561) 493-9577,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 10:00 AM - 5:00 PM",26.472779,-80.070711
Publix,1385,Sarasota Village Plaza,3690 Bee Ridge Rd,Sarasota,FL,34233-1001,(941) 925-0269,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(941) 925-9032,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",27.297712,-82.496546
Publix,1386,Publix Sabor Hialeah Plaza,1290 W 68th St,Hialeah,FL,33014-4524,(305) 820-8885,(305) 820-8886,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",(305) 820-8870,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",25.883685,-80.309116
Publix,1387,University Plaza,4000 N Goldenrod Rd,Winter Park,FL,32792-8999,(407) 671-0211,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 681-3191,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.598917,-81.28836
Publix,1388,Hollieanna Shopping Center,741 S Orlando Ave,Winter Park,FL,32789-4844,(407) 622-0302,,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(407) 622-0309,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 11:00 AM - 6:00 PM",28.5914883,-81.3650467
Publix,1389,Market Square,11750 SW 104th St,Miami,FL,33176,(305) 274-1922,(305) 274-7922,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 11:00 PM, Tues 7:00 AM - 11:00 PM, Wed 7:00 AM - 11:00 PM, Thurs 7:00 AM - 11:00 PM, Fri 7:00 AM - 11:00 PM, Sat 7:00 AM - 11:00 PM,",,,25.6721016,-80.3593029
Publix,1390,Cross Country Plaza,3201 Macon Rd Ste 201,Columbus,GA,31906-1725,(706) 561-2160,(706) 561-9259,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(706) 568-8815,"Mon thru Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 7:00 PM, Sun 12:00 PM - 7:00 PM",32.4822224,-84.9446423
Publix,1391,South Park Center,2040 Martin St S,Pell City,AL,35128-2326,(205) 338-3472,(205) 338-3884,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(205) 338-4081,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",33.5739646,-86.2724714
Publix,1392,Madison Street Commons,1771 Madison St,Clarksville,TN,37043-4990,(931) 551-7031,(931) 551-7042,"Sun 7:00 AM - 10:00 PM, Mon 7:00 AM - 10:00 PM, Tues 7:00 AM - 10:00 PM, Wed 7:00 AM - 10:00 PM, Thurs 7:00 AM - 10:00 PM, Fri 7:00 AM - 10:00 PM, Sat 7:00 AM - 10:00 PM,",(931) 551-7036,"Mon thru Fri 9:00 AM - 8:00 PM, Sat 9:00 AM - 6:00 PM, Sun 11:00 AM - 5:00 PM",36.515554,-87.3134891
