dba,store_number,address,address_line_2,city,state,zip_code,phone_number,store_hours,pharmacy_phone_number,24_hour,24_hour_pharmacy,clinic,compounding,drivethru,hospital,convenience,health_service,latitude,longitude,store_number,address,city,state,zip_code,phone_number,latitude,longitude
Walgreens,13448,21851 HEMPSTEAD AVE,NWC of Springfield & Hempstead,QUEENS VILLAGE,NY,11429, (718) 740-2497,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (718) 740-2497,No,No,No,No,Yes,No,TRUE,TRUE,40.713513,-73.73591618,13448,21851 HEMPSTEAD AVE,QUEENS VILLAGE,NY,11429, (718) 740-2497,40.713513,-73.73591618
Walgreens,13449,12405 BRANDON ST,SEC OF BRANDON & HUFFMAN,ANCHORAGE,AK,99515, (907) 646-4023,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (907) 646-4023,No,No,No,No,Yes,Yes,TRUE,TRUE,61.108316,-149.855466,13449,12405 BRANDON ST,ANCHORAGE,AK,99515, (907) 646-4023,61.108316,-149.855466
Walgreens,13450,8018 NORMANDY BLVD,SWC of Fouraker & Normandy,JACKSONVILLE,FL,32221, (904) 271-4140,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (904) 271-4140,No,No,No,No,Yes,No,TRUE,TRUE,30.291977,-81.78166045,13450,8018 NORMANDY BLVD,JACKSONVILLE,FL,32221, (904) 271-4140,30.291977,-81.78166045
Walgreens,13454,6140 N WESTERN AVE,SWC of Western & Granville,CHICAGO,IL,60659, (773) 764-0050,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (773) 764-0050,No,No,No,No,Yes,Yes,TRUE,TRUE,41.993701,-87.690099,13454,6140 N WESTERN AVE,CHICAGO,IL,60659, (773) 764-0050,41.993701,-87.690099
Walgreens,13456,1303 WEHRLI ROAD,SWC of Wehril & 75Th,NAPERVILLE,IL,60565, (630) 428-0496,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 9:00AM-5:00PM, (630) 428-0496,No,No,No,No,Yes,No,TRUE,TRUE,41.748724,-88.103506,13456,1303 WEHRLI ROAD,NAPERVILLE,IL,60565, (630) 428-0496,41.748724,-88.103506
Walgreens,13457,500 MEADOW CREEK DR,NEC of Sh 140 & Meadow Creek,WESTMINSTER,MD,21158, (410) 848-0513,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (410) 848-0513,No,No,No,No,Yes,No,TRUE,TRUE,39.588127,-77.011607,13457,500 MEADOW CREEK DR,WESTMINSTER,MD,21158, (410) 848-0513,39.588127,-77.011607
Walgreens,13463,1112 CIVIC CENTER DR NW,SWC OF 11TH AVE & CIVIC CENTER,ROCHESTER,MN,55901, (507) 206-5173,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (507) 206-5173,No,No,No,No,Yes,No,TRUE,TRUE,44.027979,-92.4793802,13463,1112 CIVIC CENTER DR NW,ROCHESTER,MN,55901, (507) 206-5173,44.027979,-92.4793802
Walgreens,13465,717 N BROAD ST,SWC OF NORTH BROAD ST & VIRGINIA RD,EDENTON,NC,27932, (252) 482-0194,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (252) 482-0194,No,No,No,No,Yes,Yes,TRUE,TRUE,36.069459,-76.60581778,13465,717 N BROAD ST,EDENTON,NC,27932, (252) 482-0194,36.069459,-76.60581778
Walgreens,13468,31 CAVALRY DR,NEC of Main & Calvalry,NEW CITY,NY,10956, (845) 634-3341,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (845) 634-3341,No,No,No,No,Yes,Yes,TRUE,TRUE,41.154317,-73.985923,13468,31 CAVALRY DR,NEW CITY,NY,10956, (845) 634-3341,41.154317,-73.985923
Walgreens,13474,1200 GREENBRIER PKWY,NWC OF GREENBRIER PKWY & VOLVO PKWY,CHESAPEAKE,VA,23320, (757) 548-0165,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (757) 548-0165,No,No,No,No,Yes,No,TRUE,TRUE,36.76969,-76.22845134,13474,1200 GREENBRIER PKWY,CHESAPEAKE,VA,23320, (757) 548-0165,36.76969,-76.22845134
Walgreens,13584,155 NORTHGATE ONE,SWC of Northgate & Manuel T Freitas,SAN RAFAEL,CA,94903, (415) 479-2260,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (415) 479-2260,No,No,No,No,No,Yes,TRUE,FALSE,38.007742,-122.54649,13584,155 NORTHGATE ONE,SAN RAFAEL,CA,94903, (415) 479-2260,38.007742,-122.54649
Walgreens,13585,7921 SW HIGHWAY 200,NE Corner of SR 200 & 80th Ave.,OCALA,FL,34476, (352) 854-9600,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (352) 854-9600,No,No,No,No,Yes,No,TRUE,TRUE,29.084695,-82.252249,13585,7921 SW HIGHWAY 200,OCALA,FL,34476, (352) 854-9600,29.084695,-82.252249
Walgreens,13586,4141 E JUDGE PEREZ DR,NWC of Debouchel & Judge Perez,MERAUX,LA,70075, (504) 682-6738,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (504) 682-6738,No,No,No,No,Yes,Yes,TRUE,TRUE,29.935506,-89.922306,13586,4141 E JUDGE PEREZ DR,MERAUX,LA,70075, (504) 682-6738,29.935506,-89.922306
Walgreens,13588,4201 HWY 71 EAST,SEC of Loop 150 (Tahitian Dr) & Hwy 71,BASTROP,TX,78602, (512) 308-1239,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 10:00AM-6:00PM Sun: 10:00AM-6:00PM, (512) 308-1239,No,No,No,No,Yes,Yes,TRUE,TRUE,30.102125,-97.28474811,13588,4201 HWY 71 EAST,BASTROP,TX,78602, (512) 308-1239,30.102125,-97.28474811
Walgreens,13589,225 MAPLE AVE E,NEC of Maple & Park,VIENNA,VA,22180, (703) 259-6342,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (703) 259-6342,No,No,No,No,No,No,TRUE,FALSE,38.90384,-77.261873,13589,225 MAPLE AVE E,VIENNA,VA,22180, (703) 259-6342,38.90384,-77.261873
Walgreens,13595,1333 BROADWAY,SWC of 14Th & Broadway,OAKLAND,CA,94612, (510) 832-2694,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: CLOSED-CLOSED, (510) 832-2694,No,No,No,No,No,Yes,TRUE,TRUE,37.804215,-122.271567,13595,1333 BROADWAY,OAKLAND,CA,94612, (510) 832-2694,37.804215,-122.271567
Walgreens,13596,300 UNIVERSITY AVE,SEC of Bryant & University,PALO ALTO,CA,94301, (650) 326-3404,Mon: 7:00AM-9:00PM Tue: 7:00AM-9:00PM Wed: 7:00AM-9:00PM Thu: 7:00AM-9:00PM Fri: 7:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (650) 326-3404,No,No,No,Yes,No,No,TRUE,TRUE,37.445913,-122.161419,13596,300 UNIVERSITY AVE,PALO ALTO,CA,94301, (650) 326-3404,37.445913,-122.161419
Walgreens,13597,1420 MEADOWVIEW RD,SEC of Freeport & Meadowview,SACRAMENTO,CA,95832, (916) 421-0102,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (916) 421-0102,No,No,No,No,Yes,No,TRUE,TRUE,38.480876,-121.5044148,13597,1420 MEADOWVIEW RD,SACRAMENTO,CA,95832, (916) 421-0102,38.480876,-121.5044148
Walgreens,13604,300 West Oak Street,NWC of 2Nd St & Oak (La 16),Amite City,LA,70422, (985) 747-8342,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (985) 747-8342,No,No,No,No,Yes,No,TRUE,TRUE,30.72712,-90.5125096,13604,300 West Oak Street,Amite City,LA,70422, (985) 747-8342,30.72712,-90.5125096
Walgreens,13605,1401 N TRENTON ST,NWC OF TRENTON ST & REYNOLDS ST,RUSTON,LA,71270, (318) 254-8731,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (318) 254-8731,No,No,No,No,Yes,No,TRUE,TRUE,32.543422,-92.63987984,13605,1401 N TRENTON ST,RUSTON,LA,71270, (318) 254-8731,32.543422,-92.63987984
Walgreens,13606,939 YORK RD,SEC OF YORK & FAIRMOUNT,TOWSON,MD,21204, (410) 823-8790,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (410) 823-8790,Yes,Yes,No,No,Yes,No,TRUE,TRUE,39.40949,-76.60811736,13606,939 YORK RD,TOWSON,MD,21204, (410) 823-8790,39.40949,-76.60811736
Walgreens,13607,4100 W BROADWAY AVE,NWC of Sr 81 & 41St Ave,ROBBINSDALE,MN,55422, (763) 537-9487,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (763) 537-9487,No,No,No,No,Yes,No,TRUE,TRUE,45.030313,-93.33720992,13607,4100 W BROADWAY AVE,ROBBINSDALE,MN,55422, (763) 537-9487,45.030313,-93.33720992
Walgreens,13609,1028 HIGHWAY 98 BYP,SWC of Sumrall St & Hwy 98,COLUMBIA,MS,39429, (601) 736-0368,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (601) 736-0368,No,No,No,No,Yes,No,TRUE,TRUE,31.240885,-89.811175,13609,1028 HIGHWAY 98 BYP,COLUMBIA,MS,39429, (601) 736-0368,31.240885,-89.811175
Walgreens,13611,16 STATE ROUTE 59,NWC of Us 9 & Route 59,NYACK,NY,10960, (845) 358-1589,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (845) 358-1589,No,No,No,No,Yes,No,TRUE,TRUE,41.09263,-73.928835,13611,16 STATE ROUTE 59,NYACK,NY,10960, (845) 358-1589,41.09263,-73.928835
Walgreens,13613,1933 W COURT ST,SEC of Arch & Court,JANESVILLE,WI,53548, (608) 755-9805,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (608) 755-9805,No,No,No,No,Yes,Yes,TRUE,TRUE,42.679077,-89.04467433,13613,1933 W COURT ST,JANESVILLE,WI,53548, (608) 755-9805,42.679077,-89.04467433
Walgreens,13614,869 E AVALON ST,SEC OF KAY & AVALON,KUNA,ID,83634, (208) 319-0205,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (208) 319-0205,No,No,No,No,Yes,No,TRUE,TRUE,43.487813,-116.4032456,13614,869 E AVALON ST,KUNA,ID,83634, (208) 319-0205,43.487813,-116.4032456
Walgreens,13620,W62N190 WASHINGTON AVE,SEC of Washington & Zeunert,CEDARBURG,WI,53012, (262) 375-3039,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (262) 375-3039,No,No,No,No,Yes,Yes,TRUE,TRUE,43.282771,-87.9869868,13620,W62N190 WASHINGTON AVE,CEDARBURG,WI,53012, (262) 375-3039,43.282771,-87.9869868
Walgreens,13631,30280 US HIGHWAY 19 N,SWC of Us 19 & Curlew Road,CLEARWATER,FL,33761, (727) 282-1003,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 8:00AM-10:00PM Sun: 8:00AM-10:00PM, (727) 282-1003,Yes,No,No,No,Yes,No,TRUE,TRUE,28.049612,-82.739232,13631,30280 US HIGHWAY 19 N,CLEARWATER,FL,33761, (727) 282-1003,28.049612,-82.739232
Walgreens,13632,311 N MAIN ST,SEC OF RT 259 & MILL,LEITCHFIELD,KY,42754, (270) 259-2474,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (270) 259-2474,No,No,No,No,Yes,No,TRUE,TRUE,37.484467,-86.292849,13632,311 N MAIN ST,LEITCHFIELD,KY,42754, (270) 259-2474,37.484467,-86.292849
Walgreens,13635,6330 CINCINNATI DAYTON RD,SEC of Cincy Dayton & Princeton,LIBERTY TOWNSHIP,OH,45044, (513) 755-1831,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (513) 755-1831,No,No,No,No,Yes,No,TRUE,TRUE,39.390681,-84.37051389,13635,6330 CINCINNATI DAYTON RD,LIBERTY TOWNSHIP,OH,45044, (513) 755-1831,39.390681,-84.37051389
Walgreens,13656,725 E NORTHERN LIGHTS BLVD,NWC of Seward & Northern Lights,ANCHORAGE,AK,99503, (907) 644-8400,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (907) 644-8400,Yes,Yes,No,Yes,Yes,Yes,TRUE,TRUE,61.195948,-149.868605,13656,725 E NORTHERN LIGHTS BLVD,ANCHORAGE,AK,99503, (907) 644-8400,61.195948,-149.868605
Walgreens,13657,12574 LIMONITE AVE,SEC OF HAMNER & LIMONITE,EASTVALE,CA,91752, (951) 520-0187,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (951) 520-0187,No,No,No,No,Yes,No,TRUE,TRUE,33.975047,-117.557737,13657,12574 LIMONITE AVE,EASTVALE,CA,91752, (951) 520-0187,33.975047,-117.557737
Walgreens,13658,9705 JEFFERSON HWY,NWC of Garden & Jefferson Hwy,RIVER RIDGE,LA,70123, (504) 737-2111,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (504) 737-2111,No,No,No,No,Yes,No,TRUE,TRUE,29.957698,-90.21826462,13658,9705 JEFFERSON HWY,RIVER RIDGE,LA,70123, (504) 737-2111,29.957698,-90.21826462
Walgreens,13659,1332 N HIGHLAND AVE,SEC of Campbell St & N Highland Ave,JACKSON,TN,38301, (731) 427-4992,Mon: 12:00AM-12:00AM Tue: 12:00AM-12:00AM Wed: 12:00AM-12:00AM Thu: 12:00AM-12:00AM Fri: 12:00AM-12:00AM Sat: 12:00AM-12:00AM Sun: 12:00AM-12:00AM, (731) 427-4992,Yes,Yes,No,No,Yes,Yes,TRUE,TRUE,35.637258,-88.82250874,13659,1332 N HIGHLAND AVE,JACKSON,TN,38301, (731) 427-4992,35.637258,-88.82250874
Walgreens,13660,531 E. JACKSON BLVD,NEC of Boones Creek Rd & Hwy 11 E (E Jackson Blvd),JONESBOROUGH,TN,37659, (423) 753-7016,Mon: 7:00AM-9:00PM Tue: 7:00AM-9:00PM Wed: 7:00AM-9:00PM Thu: 7:00AM-9:00PM Fri: 7:00AM-9:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (423) 753-7016,No,No,No,No,Yes,No,TRUE,TRUE,36.300722,-82.46581451,13660,531 E. JACKSON BLVD,JONESBOROUGH,TN,37659, (423) 753-7016,36.300722,-82.46581451
Walgreens,13666,1300 BUSH ST,NWC of Larkin & Bush,SAN FRANCISCO,CA,94109, (415) 771-3303,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 771-3303,No,No,No,No,No,Yes,TRUE,TRUE,37.78903,-122.419076,13666,1300 BUSH ST,SAN FRANCISCO,CA,94109, (415) 771-3303,37.78903,-122.419076
Walgreens,13667,5280 GEARY BLVD,NEC of 17Th Ave & Geary,SAN FRANCISCO,CA,94118, (415) 668-2041,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 8:00AM-9:00PM Sun: 8:00AM-9:00PM, (415) 668-2041,No,No,No,No,No,Yes,TRUE,FALSE,37.780697,-122.4759829,13667,5280 GEARY BLVD,SAN FRANCISCO,CA,94118, (415) 668-2041,37.780697,-122.4759829
Walgreens,13668,1496 MARKET ST,NEC of Van Ness & Market,SAN FRANCISCO,CA,94102, (415) 626-9972,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-5:30PM, (415) 626-9972,No,No,No,No,No,Yes,TRUE,TRUE,37.77556,-122.41906,13668,1496 MARKET ST,SAN FRANCISCO,CA,94102, (415) 626-9972,37.77556,-122.41906
Walgreens,13669,776 MARKET ST,NEC of Stockton & Market,SAN FRANCISCO,CA,94102, (415) 397-0837,Mon: 8:00AM-9:00PM Tue: 8:00AM-9:00PM Wed: 8:00AM-9:00PM Thu: 8:00AM-9:00PM Fri: 8:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 397-0837,No,No,No,No,No,Yes,TRUE,FALSE,37.786384,-122.4053396,13669,776 MARKET ST,SAN FRANCISCO,CA,94102, (415) 397-0837,37.786384,-122.4053396
Walgreens,13670,200 WEST PORTAL AVE,NEC of 14Th Ave & W Portal Ave,SAN FRANCISCO,CA,94127, (415) 665-1008,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (415) 665-1008,No,No,No,No,No,Yes,TRUE,FALSE,37.738866,-122.468378,13670,200 WEST PORTAL AVE,SAN FRANCISCO,CA,94127, (415) 665-1008,37.738866,-122.468378
Walgreens,13671,3931 ALEMANY BLVD,SWC of Worcester & Alemany,SAN FRANCISCO,CA,94132, (650) 757-5175,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 10:00AM-6:00PM, (650) 757-5175,No,No,No,No,No,No,TRUE,TRUE,37.710615,-122.467218,13671,3931 ALEMANY BLVD,SAN FRANCISCO,CA,94132, (650) 757-5175,37.710615,-122.467218
Walgreens,13672,960 W BRIDGE ST,SWC of Meridian & Bridge,BLACKFOOT,ID,83221, (208) 785-8000,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (208) 785-8000,No,No,No,No,Yes,No,TRUE,TRUE,43.192594,-112.356981,13672,960 W BRIDGE ST,BLACKFOOT,ID,83221, (208) 785-8000,43.192594,-112.356981
Walgreens,13673,904 E MAIN ST,NEC of Hiland & Main,BURLEY,ID,83318, (208) 678-0427,Mon: 9:00AM-9:00PM Tue: 9:00AM-9:00PM Wed: 9:00AM-9:00PM Thu: 9:00AM-9:00PM Fri: 9:00AM-9:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (208) 678-0427,No,No,No,No,Yes,No,TRUE,TRUE,42.538774,-113.782757,13673,904 E MAIN ST,BURLEY,ID,83318, (208) 678-0427,42.538774,-113.782757
Walgreens,13678,300 E. NEW YORK AVE,SEC of Amelia & New York,DELAND,FL,32724, (386) 943-4011,Mon: 8:00AM-8:00PM Tue: 8:00AM-8:00PM Wed: 8:00AM-8:00PM Thu: 8:00AM-8:00PM Fri: 8:00AM-8:00PM Sat: 9:00AM-5:00PM Sun: 9:00AM-5:00PM, (386) 943-4011,No,No,No,Yes,Yes,No,TRUE,TRUE,29.027542,-81.29885369,13678,300 E. NEW YORK AVE,DELAND,FL,32724, (386) 943-4011,29.027542,-81.29885369
Walgreens,13679,1717 VETERANS MEMORIAL BLVD,NEC of Bonnabel & Veterans Memorial,METAIRIE,LA,70005, (504) 335-3900,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (504) 335-3900,Yes,No,No,Yes,Yes,No,TRUE,TRUE,30.002617,-90.142222,13679,1717 VETERANS MEMORIAL BLVD,METAIRIE,LA,70005, (504) 335-3900,30.002617,-90.142222
Walgreens,13682,761 E. MAIN ST.,NEC OF MAPLE & MAIN,PURCELLVILLE,VA,20132, (540) 751-0962,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (540) 751-0962,No,No,No,No,Yes,No,TRUE,TRUE,39.136916,-77.70303219,13682,761 E. MAIN ST.,PURCELLVILLE,VA,20132, (540) 751-0962,39.136916,-77.70303219
Walgreens,13683,1720 W WASHINGTON ST,NEC of 18Th & Hwy 33,WEST BEND,WI,53095, (262) 438-1120,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (262) 438-1120,No,No,No,No,Yes,Yes,TRUE,TRUE,43.426967,-88.201134,13683,1720 W WASHINGTON ST,WEST BEND,WI,53095, (262) 438-1120,43.426967,-88.201134
Walgreens,13685,2635 RICE ST,SWC OF RICE & CR C,ROSEVILLE,MN,55113, (651) 483-3976,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (651) 483-3976,No,No,No,No,Yes,Yes,TRUE,TRUE,45.02009,-93.106518,13685,2635 RICE ST,ROSEVILLE,MN,55113, (651) 483-3976,45.02009,-93.106518
Walgreens,13690,2099 FORD PKWY,NEC of Finn & Ford,SAINT PAUL,MN,55116, (651) 414-3882,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (651) 414-3882,No,No,No,No,No,Yes,TRUE,FALSE,44.918103,-93.1896523,13690,2099 FORD PKWY,SAINT PAUL,MN,55116, (651) 414-3882,44.918103,-93.1896523
Walgreens,13691,155 E US HIGHWAY 77,SAM HOUSTON BLVD & BUS. 77,SAN BENITO,TX,78586, (956) 276-9783,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (956) 276-9783,No,No,No,No,Yes,No,TRUE,TRUE,26.138271,-97.62562917,13691,155 E US HIGHWAY 77,SAN BENITO,TX,78586, (956) 276-9783,26.138271,-97.62562917
Walgreens,13726,208 E. ROUTE 59,NEC of Main & Sr 59,SPRING VALLEY,NY,10977, (845) 352-7865,Mon: 8:00AM-10:00PM Tue: 8:00AM-10:00PM Wed: 8:00AM-10:00PM Thu: 8:00AM-10:00PM Fri: 8:00AM-10:00PM Sat: 9:00AM-6:00PM Sun: 10:00AM-6:00PM, (845) 352-7865,No,No,No,No,Yes,Yes,TRUE,TRUE,41.109193,-74.044222,13726,208 E. ROUTE 59,SPRING VALLEY,NY,10977, (845) 352-7865,41.109193,-74.044222
