store_number,store_type,address,city,state,zip_code,phone_number,playplace,drive_thru,arch_card,free_wifi,latitude,longitude
708,FREESTANDING,2404 US 22,UNION,NJ,7083,(908)688-9066,Y,Y,Y,Y,40.689709,-74.295113
718,FREESTANDING,716 BOUND BROOK RD,MIDDLESEX,NJ,8846,(732)968-2059,Y,Y,Y,Y,40.580723,-74.49514
736,FREESTANDING,1650 VFW PKY,WEST ROXBURY,MA,2132,(617)325-2709,N,Y,Y,Y,42.264488,-71.16777
737,FREESTANDING,908 N MONTELLO ST,BROCKTON,MA,2301,(508)588-9920,Y,Y,Y,Y,42.107845,-71.024803
742,FREESTANDING,803 ROGERS ST,LOWELL,MA,1852,(978)452-9258,N,Y,Y,Y,42.629139,-71.276474
750,FREESTANDING,306 N DELSEA DR,VINELAND,NJ,8360,(856)692-6710,Y,Y,Y,Y,39.491756,-75.043331
825,FREESTANDING,8522 SENECA TURNPIKE,NEW HARTFORD,NY,13413,(315)735-4722,N,Y,Y,Y,43.079712,-75.318426
860,FREESTANDING,970 RT 9,SOUTH AMBOY,NJ,8879,(732)721-8040,Y,Y,Y,Y,40.462521,-74.296227
862,FREESTANDING,221 KING ST,NORTHAMPTON,MA,1060,(413)584-5073,N,Y,Y,Y,42.328892,-72.633195
872,FREESTANDING,410 NJ STHY 33,MERCERVILLE,NJ,8619,(609)890-9605,N,Y,Y,Y,40.233051,-74.684163
877,FREESTANDING,2720 MOUNT EPHRAIM AVE,CAMDEN,NJ,8104,(856)962-8077,N,Y,Y,Y,39.910759,-75.098166
890,FREESTANDING,340 MAIN STREET,NORWALK,CT,6854,(203)846-8309,Y,Y,Y,Y,41.137642,-73.425034
916,FREESTANDING,663  WASHINGTON AVE,BELLEVILLE,NJ,7109,(973)751-6700,N,Y,Y,Y,40.803307,-74.146324
932,FREESTANDING,225 S BROADWAY,SALEM,NH,3079,(603)898-7923,N,Y,Y,Y,42.763611,-71.215561
936,FREESTANDING,1 W CAMDEN AVE,MOORESTOWN,NJ,8057,(856)727-1244,N,Y,Y,Y,39.957971,-74.979486
949,FREESTANDING,NEWTOWN RD AND RT 6,DANBURY,CT,6810,(203)790-1130,N,Y,Y,Y,41.406063,-73.417641
982,FREESTANDING,755 LAKEWOOD RD,WATERBURY,CT,6704,(203)757-3671,Y,Y,Y,Y,41.571744,-73.008595
990,FREESTANDING,49 GOSLING RD,NEWINGTON,NH,3801,(603)436-9771,N,Y,Y,Y,43.092213,-70.79953
1020,FREESTANDING,135 ANDOVER ST,DANVERS,MA,1923,(978)774-0151,N,Y,Y,Y,42.55687,-70.967377
1026,FREESTANDING,129 WASHINGTON AVE,NORTH HAVEN,CT,6473,(203)239-9086,N,Y,Y,Y,41.396382,-72.855472
1032,FREESTANDING,536 POST RD,FAIRFIELD,CT,6430,(203)259-7973,Y,Y,Y,Y,41.149143,-73.244774
1075,FREESTANDING,42 RT 37 W,TOMS RIVER,NJ,8753,(732)341-2665,N,Y,Y,Y,39.964218,-74.197411
1080,FREESTANDING,11 GURNET RD,BRUNSWICK,ME,4011,(207)729-4416,Y,Y,Y,Y,43.906822,-69.915276
1084,FREESTANDING,3636 RT 9,FREEHOLD,NJ,7728,(732)462-8474,N,Y,Y,Y,40.243736,-74.281326
1086,FREESTANDING,89 TALCOTVILLE RD,VERNON,CT,6066,(860)870-7980,N,Y,Y,Y,41.828946,-72.496524
1095,FREESTANDING,1201 TILTON RD,NORTHFIELD,NJ,8225,(609)646-5900,N,Y,Y,Y,39.374423,-74.553764
1147,FREESTANDING,17 27 UNION/EAGLE ST,NORTH ADAMS,MA,1247,(413)664-7272,N,Y,Y,Y,42.700757,-73.107984
1157,FREESTANDING,1205 WILLISTON RD,SOUTH BURLINGTON,VT,5403,(802)863-3543,N,N,Y,Y,44.467519,-73.17561
1166,FREESTANDING,78 TOWN ST,NORWICH,CT,6360,(860)889-2741,N,Y,Y,Y,41.547932,-72.094358
1169,FREESTANDING,595 MAIN ST,WALPOLE,MA,2081,(508)668-5919,N,Y,Y,Y,42.156254,-71.243729
1212,FREESTANDING,654 IYANNOUGH ROAD,HYANNIS,MA,2601,(508)771-1513,N,Y,Y,Y,41.667568,-70.291522
1213,FREESTANDING,2194 N HAMPTON ST,HOLYOKE,MA,1040,(413)532-5116,N,Y,Y,Y,42.186597,-72.629969
1223,FREESTANDING,561 LONGHILL RD,GROTON,CT,6340,(860)445-7830,N,Y,Y,Y,41.352088,-72.059171
1225,FREESTANDING,1464 W MAIN,WILLIMANTIC,CT,6226,(860)450-3772,N,Y,Y,Y,41.717094,-72.23407
1238,FREESTANDING,6771/RT 9 NORTH,HOWELL,NJ,7731,(732)364-6395,Y,Y,Y,Y,40.113811,-74.218369
1240,FREESTANDING,22 ALBANY TPKE,SIMSBURY,CT,6070,(860)651-9589,Y,Y,Y,Y,41.817951,-72.868365
1257,FREESTANDING,2915 MAIN ST,GLASTONBURY,CT,6033,(860)633-1731,Y,Y,Y,Y,41.723,-72.615462
1272,FREESTANDING,263 E MAIN ST,TEATICKET,MA,2536,(508)548-3872,N,Y,Y,Y,41.56735,-70.594897
1273,FREESTANDING,32 BROADWAY,NORWOOD,MA,2062,(781)769-4915,N,Y,Y,Y,42.192688,-71.198692
1293,FREESTANDING,611 S MAIN,MIDDLETOWN,CT,6457,(860)346-8751,N,Y,Y,Y,41.54041,-72.653586
1294,FREESTANDING,24 W MARLTON PIKE,CHERRY HILL,NJ,8034,(856)428-0150,N,Y,Y,Y,39.914805,-75.012768
1302,FREESTANDING,340 CHESTNUT ST,NEEDHAM,MA,2492,(781)444-8592,N,Y,Y,Y,42.274288,-71.237457
1323,FREESTANDING,302 N MAIN STREET,LEOMINSTER,MA,1453,(978)534-9762,N,Y,Y,Y,42.542198,-71.760483
1343,FREESTANDING,209 WESTERN AVE,AUGUSTA,ME,4330,(207)622-2121,Y,Y,Y,Y,44.31429,-69.799007
1345,FREESTANDING,336 MAIN ST,WATERVILLE,ME,4901,(207)872-8212,Y,Y,Y,Y,44.566164,-69.638094
1346,FREESTANDING,1061 BOSTON POST RD,OLD SAYBROOK,CT,6475,(860)388-6895,N,Y,Y,Y,41.28794,-72.393723
1351,FREESTANDING,424 WEST MAIN STREET,BRANFORD,CT,6450,(203)488-0584,Y,Y,Y,Y,41.280226,-72.84801
1382,FREESTANDING,214 PROSPECT AVE,HARTFORD,CT,6106,(860)523-5303,Y,Y,Y,Y,41.752493,-72.714552
1389,FREESTANDING,2439 BARNUM AVE,STRATFORD,CT,6614,(203)378-8789,Y,Y,Y,Y,41.189678,-73.154495
1396,FREESTANDING,419 GORHAM RD,SOUTH PORTLAND,ME,4106,(207)761-2819,N,Y,Y,Y,43.637065,-70.333338
1408,FREESTANDING,255 RT 130,BORDENTOWN,NJ,8505,(609)298-9802,N,Y,Y,Y,40.138778,-74.707527
1438,FREESTANDING,412 W MAIN ST,MERIDEN,CT,6450,(203)238-4212,N,Y,Y,Y,41.539431,-72.817142
1439,FREESTANDING,285 FEDERAL ST,GREENFIELD,MA,1301,(413)774-3618,Y,Y,Y,Y,42.599834,-72.594488
1443,FREESTANDING,573 NORTHFIELD AVE,WEST ORANGE,NJ,7052,(973)731-8829,Y,Y,Y,Y,40.770161,-74.281754
1447,FREESTANDING,517 WHITE HORSE PIKE,LINDENWOLD,NJ,8021,(856)435-0489,Y,Y,Y,Y,39.814419,-74.98836
1465,FREESTANDING,343 COCHITUATE RD,FRAMINGHAM,MA,1701,(508)879-1650,N,Y,Y,Y,42.302929,-71.401031
1468,FREESTANDING,12 PEARL ST,BRAINTREE,MA,2184,(781)356-4545,N,Y,Y,Y,42.202579,-71.00444
1472,FREESTANDING,524 N MAIN,SACO,ME,4072,(207)282-4247,N,Y,Y,Y,43.510161,-70.434643
1473,FREESTANDING,55 MIDDLESEX TPKE,BURLINGTON,MA,1803,(781)272-4165,N,Y,Y,Y,42.473961,-71.212448
1474,FREESTANDING,133 MAIN ST,PEABODY,MA,1960,(978)531-9513,N,Y,Y,Y,42.523201,-70.921684
1475,FREESTANDING,1967 ROUTE  22 & UNION AVENUE,SCOTCH PLAINS,NJ,7076,(908)322-5270,Y,Y,Y,Y,40.656025,-74.401527
1489,FREESTANDING,666 SOMERSET ST,NEW BRUNSWICK,NJ,8901,(732)247-9814,N,Y,Y,Y,40.485802,-74.470398
1490,FREESTANDING,53 S MAIN ST,BRADFORD,MA,1835,(978)374-9812,N,Y,Y,Y,42.771297,-71.076439
1491,FREESTANDING,660 MEMORIAL PKY E,PHILLIPSBURG,NJ,8865,(908)859-2312,N,Y,Y,Y,40.696537,-75.179884
1512,FREESTANDING,3020 CRANBERRY HWY (EAST WAREHAM),BUZZARDS BAY,MA,2532,(508)295-2101,N,Y,Y,Y,41.758331,-70.659058
1532,FREESTANDING,117 LOUDON RD,CONCORD,NH,3301,(603)228-8873,N,Y,Y,Y,43.213757,-71.512894
1543,FREESTANDING,197 CALIFORNIA ST,NEWTON,MA,2458,(617)527-9693,N,Y,Y,Y,42.365105,-71.196259
1547,FREESTANDING,40 ENON ST,BEVERLY,MA,1915,(978)922-1884,Y,Y,Y,Y,42.586498,-70.88575
1548,FREESTANDING,17 DRUM HILL RD,CHELMSFORD,MA,1824,(978)459-3024,N,Y,Y,Y,42.626106,-71.360703
1549,FREESTANDING,117 MARKET ST,ROCKLAND,MA,2370,(781)982-0760,N,Y,Y,Y,42.121838,-70.91497
1553,FREESTANDING,1332 US RTE 302,BARRE,VT,5641,(802)479-9757,Y,Y,Y,Y,44.227417,-72.551763
1564,FREESTANDING,789 MAIN ST,WALTHAM,MA,2453,(781)893-6640,N,Y,Y,Y,42.376633,-71.242096
1565,FREESTANDING,365 CAPE HIGHWAY,RAYNHAM,MA,2767,(508)823-2022,N,Y,Y,Y,41.905501,-71.051797
1588,FREESTANDING,60 CAMDEN ST,ROCKLAND,ME,4841,(207)594-2311,N,Y,Y,Y,44.115722,-69.105064
1594,FREESTANDING,59 HWY 27,EDISON,NJ,8817,(732)906-9540,N,Y,Y,Y,40.55724,-74.34285
1595,FREESTANDING,139 S MAIN ST,MILFORD,MA,1757,(508)478-3412,N,Y,Y,Y,42.126247,-71.517998
1601,FREESTANDING,6935 S CRESCENT BLVD,PENNSAUKEN,NJ,8110,(856)665-7855,N,Y,Y,Y,39.936622,-75.077703
1603,FREESTANDING,48 DANBURY RD,NEW MILFORD,CT,6776,(860)354-2356,N,Y,Y,Y,41.567379,-73.414787
1624,FREESTANDING,1260 BRIDGE ST RT 38,DRACUT,MA,1826,(978)459-3029,N,Y,Y,Y,42.666054,-71.303719
1645,FREESTANDING,4057 ROUTE 130,DELRAN,NJ,8075,(856)764-0647,N,Y,Y,Y,40.015436,-74.956113
1693,FREESTANDING,1231 UNION AVE,LACONIA,NH,3246,(603)524-9394,N,Y,Y,Y,43.560135,-71.452782
1707,FREESTANDING,216 NORTH AVE,GARWOOD,NJ,7027,(908)789-1299,Y,Y,Y,Y,40.654099,-74.321083
1710,FREESTANDING,95 MAIN ST,WESTBROOK,ME,4092,(207)854-1224,Y,Y,Y,Y,43.678298,-70.334866
1718,FREESTANDING,231 WASHINGTON ST,CLAREMONT,NH,3743,(603)543-1577,Y,Y,Y,Y,43.368908,-72.325554
1719,FREESTANDING,161 WAKEFIELD ST,ROCHESTER,NH,3867,(603)332-9848,Y,Y,Y,Y,43.315048,-70.976814
1720,STOREFRONT,146 TREMONT ST,BOSTON,MA,2111,(617)338-9876,N,N,Y,Y,42.355236,-71.063069
1723,FREESTANDING,636 METACOM AVE,WARREN,RI,2885,(401)245-5049,N,Y,Y,Y,41.716715,-71.267871
1746,FREESTANDING,372 MONMOUTH RD,WEST LONG BRANCH,NJ,7764,(732)870-9167,N,Y,Y,Y,40.284229,-74.01889
1749,FREESTANDING,656 DELSEA,GLASSBORO,NJ,8028,(856)881-2311,N,Y,Y,Y,39.717016,-75.112807
1756,FREESTANDING,1569 MONTCLAIR RD,BIRMINGHAM,AL,35210,(205)956-9666,N,Y,Y,Y,33.524729,-86.722868
1775,FREESTANDING,766 W BOYLSTON ST,WORCESTER,MA,1606,(508)852-1350,Y,Y,Y,Y,42.319057,-71.795265
1794,FREESTANDING,273 BOSTON RD,BILLERICA,MA,1821,(978)667-9174,N,Y,Y,Y,42.574699,-71.282127
1795,FREESTANDING,1392 WASHINGTON ST,HANOVER,MA,2339,(781)826-2081,N,Y,Y,Y,42.143932,-70.845024
1802,FREESTANDING,1008 MAIN ST,SANFORD,ME,4073,(207)324-2177,N,Y,Y,Y,43.432888,-70.770388
1812,FREESTANDING,202 MOUNTAIN AVE,HACKETTSTOWN,NJ,7840,(908)852-3857,Y,Y,Y,Y,40.840904,-74.824219
1823,FREESTANDING,44 E MAIN ST,WEBSTER,MA,1570,(508)943-9009,N,Y,Y,Y,42.055595,-71.873451
1824,FREESTANDING,445 W HOUSATONIC ST,PITTSFIELD,MA,1201,(413)442-4629,N,Y,Y,Y,42.442632,-73.274932
1826,FREESTANDING,410 SOUTH US HIGHWAY 206,HILLSBOROUGH,NJ,8844,(908)359-3330,N,Y,Y,Y,40.507072,-74.641678
1841,FREESTANDING,182 SOUTH MAIN ST,RUTLAND,VT,5701,(802)773-0720,Y,Y,Y,Y,43.595704,-72.969509
1842,FREESTANDING,1000 LAFAYETTE RD,PORTSMOUTH,NH,3801,(603)436-9689,Y,Y,Y,Y,43.049416,-70.771721
1859,FREESTANDING,RTE 12A SO MAIN ST,WEST LEBANON,NH,3784,(603)298-9845,N,Y,Y,Y,43.628526,-72.322424
1866,FREESTANDING,346 GREAT RD,BEDFORD,MA,1730,(781)275-8746,N,Y,Y,Y,42.485127,-71.26021
1872,FREESTANDING,106 PEARL ST,ESSEX JUNCTION,VT,5452,(802)878-8722,N,Y,Y,Y,44.494921,-73.122299
1881,FREESTANDING,214 MAIN ST,GORHAM,NH,3581,(603)466-2275,N,Y,Y,Y,44.392629,-71.186234
1894,FREESTANDING,317 WINCHESTER ST,KEENE,NH,3431,(603)352-9610,N,Y,Y,Y,42.925762,-72.289337
1909,FREESTANDING,1099 RESERVIOR AVE,CRANSTON,RI,2910,(401)275-2142,N,Y,Y,Y,41.771831,-71.453279
1913,FREESTANDING,726 CONNECTICUT AVE,NORWALK,CT,6054,(203)838-4243,N,Y,Y,Y,41.093704,-73.45179
1928,FREESTANDING,915 18TH AVE,NEWARK,NJ,7106,(973)371-2876,N,Y,Y,Y,40.738201,-74.225128
1930,FREESTANDING,259 HIGH STREET,ELLSWORTH,ME,4605,(207)610-1651,N,Y,Y,Y,44.531142,-68.406651
1933,FREESTANDING,760 W ROUTE 70,MARLTON,NJ,8053,(856)983-2550,Y,Y,Y,Y,39.895096,-74.940164
1934,FREESTANDING,992 POST RD,WELLS,ME,4090,(207)646-5875,N,Y,Y,Y,43.303281,-70.58598
1952,FREESTANDING,1750 WHITE MOUNTAIN HWY,NORTH CONWAY,NH,3818,(603)356-9753,Y,Y,Y,Y,44.026969,-71.119409
1964,FREESTANDING,912 CENTRAL AVE,DOVER,NH,3820,(603)742-9813,N,Y,Y,Y,43.219879,-70.885651
1999,FREESTANDING,1040 MAIN ST,CLINTON,MA,1510,(978)365-9894,N,Y,Y,Y,42.432442,-71.687073
2012,FREESTANDING,588 SHREWSBURY AVE & APPLE ST,TINTON FALLS,NJ,7724,(732)530-0868,Y,Y,Y,Y,40.330563,-74.07444
2038,FREESTANDING,45 CRYSTAL AVE,DERRY,NH,3038,(603)432-2231,Y,Y,Y,Y,42.890594,-71.326591
2039,FREESTANDING,255 DANIEL WEBSTER HWY,NASHUA,NH,3060,(603)891-0419,Y,Y,Y,Y,42.708313,-71.442116
2063,FREESTANDING,72 REAVILLE AVE,FLEMINGTON,NJ,8822,(908)782-4550,Y,Y,Y,Y,40.499882,-74.853806
2070,FREESTANDING,97 ELM ST,ENFIELD,CT,6082,(860)741-0807,Y,Y,Y,Y,41.998263,-72.583619
2081,FREESTANDING,130 RT 10 & SALEM ST,RANDOLPH,NJ,7801,(973)361-8383,N,Y,Y,Y,40.873722,-74.534988
2090,FREESTANDING,732 LOMB AVE,BIRMINGHAM,AL,35211,(205)787-6245,N,Y,Y,Y,33.500148,-86.84734
2091,FREESTANDING,240 LIVINGSTON ST,NORTHVALE,NJ,7647,(201)767-9779,N,Y,Y,Y,41.011189,-73.946274
2104,FREESTANDING,44 DIVISION ST,DERBY,CT,6418,(203)734-9734,N,Y,Y,Y,41.331193,-73.081516
2109,FREESTANDING,15 S MAIN ST RTE 44,WINSTED,CT,6098,(860)379-6904,N,Y,Y,Y,41.919404,-73.058495
2116,FREESTANDING,117-119 WEST ST,WARE,MA,1082,(413)967-3485,N,Y,Y,Y,42.256992,-72.249906
2126,FREESTANDING,1060 RT 28,SOUTH YARMOUTH,MA,2664,(508)394-2303,N,Y,Y,Y,41.660179,-70.203476
2133,FREESTANDING,127 BENNETT DRIVE,CARIBOU,ME,4736,(207)498-2181,N,Y,Y,Y,46.869304,-68.003349
2167,FREESTANDING,2428 RT 35,MANASQUAN,NJ,8736,(732)223-4131,Y,Y,Y,Y,40.124138,-74.068489
2177,FREESTANDING,234 W FRONT ST,PLAINFIELD,NJ,7060,(908)753-2773,N,Y,Y,Y,40.617607,-74.425774
2194,FREESTANDING,718 RUBBER AVE,NAUGATUCK,CT,6770,(203)729-0807,N,Y,Y,Y,41.492481,-73.079275
2196,FREESTANDING,13 RT 23 RD #4,MONTAGUE,NJ,7827,(973)293-3671,Y,Y,Y,Y,41.350338,-74.686661
2223,FREESTANDING,223 TIMPANY BLVD,GARDNER,MA,1440,(978)632-9859,N,Y,Y,Y,42.563297,-71.99086
2264,FREESTANDING,303 MAIN ST,FARMINGTON,ME,4938,(207)778-6213,N,Y,Y,Y,44.664358,-70.148497
2275,FREESTANDING,1029 ROUTE 2,RUMFORD,ME,4276,(207)369-9025,N,Y,Y,Y,44.51717,-70.558561
2286,FREESTANDING,891 CUMMUNIPAW AVE,JERSEY CITY,NJ,7304,(201)333-6889,N,Y,Y,Y,40.722092,-74.084831
2295,FREESTANDING,166 EAST MAIN STREET,WESTBORO,MA,1581,(508)366-2276,N,Y,Y,Y,42.285606,-71.597549
2341,FREESTANDING,1027 N HIGH ST,MILLVILLE,NJ,8332,(856)327-0606,N,Y,Y,Y,39.408076,-75.03901
2390,FREESTANDING,100 MACY ST,AMESBURY,MA,1913,(978)388-8956,Y,Y,Y,Y,42.846828,-70.913284
2392,FREESTANDING,738 BROADWAY,SAUGUS,MA,1906,(781)233-8622,N,Y,Y,Y,42.473351,-71.023537
2394,FREESTANDING,138 CENTER ST,AUBURN,ME,4210,(207)376-4552,N,Y,Y,Y,44.107138,-70.22635
2400,FREESTANDING,1056 N PEARL ST,BRIDGETON,NJ,8302,(856)451-9165,N,Y,Y,Y,39.45952,-75.209247
2401,FREESTANDING,5801 RT 42,TURNERSVILLE,NJ,8012,(856)227-1740,Y,Y,Y,Y,39.761647,-75.048301
2424,FREESTANDING,1301 STELTON ROAD,PISCATAWAY,NJ,8854,(732)985-9093,Y,Y,Y,Y,40.541862,-74.42334
2464,FREESTANDING,1094 WHALLEY AVE,NEW HAVEN,CT,6515,(203)389-6456,N,Y,Y,Y,41.328502,-72.966584
2490,FREESTANDING,605 BEVERLY RANCOCAS RD,WILLINGBORO,NJ,8046,(609)871-7171,N,Y,Y,Y,40.013126,-74.874069
2501,FREESTANDING,282 MAIN ST,BELFAST,ME,4915,(207)930-3670,N,Y,Y,Y,44.423107,-69.020329
2517,FREESTANDING,191 NORTH ST,CALAIS,ME,4619,(207)454-3131,N,Y,Y,Y,45.184132,-67.283169
2547,FREESTANDING,537 BROADWAY,BAYONNE,NJ,7002,(201)858-9054,Y,Y,Y,Y,40.665562,-74.11721
2548,FREESTANDING,RT 35 & AMBOY,CLIFFWOOD BEACH,NJ,7735,(732)739-1592,N,Y,Y,Y,40.437958,-74.222969
2552,FREESTANDING,1117 ROUTE 46 WEST,LEDGEWOOD,NJ,7852,(973)584-2244,Y,Y,Y,Y,40.879326,-74.648529
2557,FREESTANDING,RT 5,DERBY,VT,5829,(802)334-7793,Y,Y,Y,Y,44.952,-72.159216
2559,FREESTANDING,110 PLEASANT VALLEY ST,METHUEN,MA,1844,(978)687-9831,N,Y,Y,Y,42.743771,-71.15107
2560,FREESTANDING,515 E MAIN ST,SOUTHBRIDGE,MA,1550,(508)764-2196,Y,Y,Y,Y,42.06863,-72.009109
2598,FREESTANDING,201 RT 46,ROCKAWAY,NJ,7866,(973)625-4308,Y,Y,Y,Y,40.891361,-74.513977
2599,FREESTANDING,1080 KINGS HWY,NEW BEDFORD,MA,2745,(508)998-5335,Y,Y,Y,Y,41.678127,-70.940695
2617,FREESTANDING,195 TURNPIKE RD,WINDSOR LOCKS,CT,6096,(860)623-4373,N,Y,Y,Y,41.928487,-72.66972
2618,FREESTANDING,280 KIMBERLY AVE,NEW HAVEN,CT,6519,(203)776-1126,N,Y,Y,Y,41.284976,-72.936379
2677,FREESTANDING,425 BROAD STREET CTR,BLOOMFIELD,NJ,7003,(973)429-7244,N,Y,Y,Y,40.808098,-74.191978
2712,FREESTANDING,993 STILLWATER AVE,OLD TOWN,ME,4468,(207)827-7593,Y,Y,Y,Y,44.915274,-68.68384
2714,FREESTANDING,1994 SILAS DEANE HWY,ROCKY HILL,CT,6067,(860)563-1293,N,Y,Y,Y,41.673532,-72.64572
2787,FREESTANDING,525 WILSON ST,BREWER,ME,4412,(207)989-6466,N,Y,Y,Y,44.780148,-68.743661
2808,FREESTANDING,1100 TIOGUE AVE / RT 3,COVENTRY,RI,2816,(401)828-0492,N,Y,Y,Y,41.678711,-71.579955
2809,FREESTANDING,302 STOCKBRIDGE RD (RT 7),GREAT BARRINGTON,MA,1230,(413)528-0434,N,Y,Y,Y,42.209996,-73.345374
2824,FREESTANDING,96 S WHITE HORSE PIKE,HAMMONTON,NJ,8037,(609)561-8278,N,Y,Y,Y,39.644742,-74.78525
2830,FREESTANDING,1254 HOOKSETT RD,HOOKSETT,NH,3106,(603)668-6512,Y,Y,Y,Y,43.046539,-71.436943
2831,FREESTANDING,822 CENTRAL ST,FRANKLIN,NH,3235,(603)934-9820,Y,Y,Y,Y,43.447834,-71.629189
2845,FREESTANDING,178 BORDER ST,EAST BOSTON,MA,2128,(617)567-9374,N,Y,Y,Y,42.374458,-71.040253
2873,FREESTANDING,538 NORWICH,MONTVILLE,CT,6382,(860)848-8360,N,Y,Y,Y,41.440915,-72.106702
2912,STOREFRONT,463 MASSACHUSETTS AVE,CAMBRIDGE,MA,2139,(617)497-3926,N,N,Y,Y,42.363949,-71.100937
2916,FREESTANDING,2584 N SUSQUEHANNA TRAIL,SHAMOKIN DAM,PA,17876,(570)743-2240,Y,Y,Y,Y,40.841678,-76.827094
3015,FREESTANDING,183 SWANTON RD,SAINT ALBANS,VT,5478,(802)524-3615,N,Y,Y,Y,44.83765,-73.080765
3019,FREESTANDING,222 BROAD STREET (RT 18),BRIDGEWATER,MA,2324,(508)697-9568,N,Y,Y,Y,41.996223,-70.972534
3021,FREESTANDING,1027 PUTNEY RD,BRATTLEBORO,VT,5301,(802)254-8528,N,Y,Y,Y,42.882069,-72.557579
3065,FREESTANDING,SYCAMORE & BALSAM,MILLINOCKET,ME,4462,(207)723-4900,Y,Y,Y,Y,45.656776,-68.688236
3077,FREESTANDING,1065 EASTON AVE,SOMERSET,NJ,8873,(732)247-1030,N,Y,Y,Y,40.515884,-74.48822
3137,FREESTANDING,118 MAIN ST,SOUTH PARIS,ME,4281,(207)743-7454,N,Y,Y,Y,44.216849,-70.517006
3138,FREESTANDING,150 CANAL ST,SALEM,MA,1970,(978)745-2727,N,Y,Y,Y,42.507423,-70.896416
3156,FREESTANDING,566 CUTHBERT BLVD,WESTMONT,NJ,8108,(856)854-9701,Y,Y,Y,Y,39.904398,-75.061101
3203,FREESTANDING,OCEAN AVE & ROUTE 35,POINT PLEASANT,NJ,8742,(732)899-2706,N,Y,Y,Y,40.079874,-74.047909
3260,FREESTANDING,COOGAN BLVD - ROUTE 27,MYSTIC,CT,6355,(860)536-9123,N,Y,Y,Y,41.372042,-71.959625
3261,FREESTANDING,"1928 MAIN ST, RTE 38",TEWKSBURY,MA,1876,(978)851-9325,N,Y,Y,Y,42.591011,-71.204445
3293,FREESTANDING,631 GAR HIGHWAY (US RT6),SWANSEA,MA,2777,(508)672-9453,N,Y,Y,Y,41.748454,-71.208463
3327,STOREFRONT,160 MARKET ST,PATERSON,NJ,7505,(973)684-9351,N,N,Y,Y,40.916443,-74.171516
3337,FREESTANDING,350 S KIRKWOOD RD,KIRKWOOD,MO,63122-6143,(314)966-3335,Y,Y,Y,Y,38.577091,-90.406013
3346,FREESTANDING,143 SAMOSET ST,PLYMOUTH,MA,2360,(508)746-9885,N,Y,Y,Y,41.952969,-70.686387
3362,FREESTANDING,343 RIVER ST,HACKENSACK,NJ,7601,(201)487-1347,Y,Y,Y,Y,40.888802,-74.039131
3389,FREESTANDING,RT 46 SADDLE BRK MALL,SADDLE BROOK,NJ,7663,(201)845-8014,Y,Y,Y,Y,40.890358,-74.094254
3407,FREESTANDING,100 TWENTYNINTH PLACE COURT,CHARLOTTESVILLE,VA,22901,(434)973-3055,N,Y,Y,Y,38.076679,-78.479301
3454,FREESTANDING,RTE 116 LINCOLN MALL,LINCOLN,RI,2865,(401)333-0850,N,Y,Y,Y,41.936007,-71.474874
3455,FREESTANDING,608 N COLONY,WALLINGFORD,CT,6492,(203)269-2619,Y,Y,Y,Y,41.470375,-72.816777
3468,FREESTANDING,1547 MONTGOMERY HWY,HOOVER,AL,35216,(205)979-2386,N,Y,Y,Y,33.407291,-86.805837
3482,FREESTANDING,1810 S FEDERAL HWY,BOYNTON BEACH,FL,33435,(561)737-4848,N,Y,Y,Y,26.512358,-80.05871
3495,STOREFRONT,5400 BERGENLINE AVE,WEST NEW YORK,NJ,7093,(201)866-2288,Y,N,Y,Y,40.785122,-74.018883
3501,FREESTANDING,720 N CLAUDE A LORD BLVD,POTTSVILLE,PA,17901,(570)429-2070,Y,Y,Y,Y,40.704293,-76.186929
3520,FREESTANDING,355 W MORRIS ST,BATH,NY,14810,(607)776-3992,Y,Y,Y,Y,42.341797,-77.33646
3534,FREESTANDING,564 STRAITS TPKE,WATERTOWN,CT,6795,(860)274-3867,N,Y,Y,Y,41.57627,-73.100859
3542,FREESTANDING,9 TAUNTON ST,PLAINVILLE,MA,2762,(508)695-9826,Y,Y,Y,Y,42.010021,-71.304535
3545,FREESTANDING,US ROUTE 44 5 APPLE VALLEY MALL,SMITHFIED,RI,2828,(401)231-3545,N,Y,Y,Y,41.871108,-71.530444
3577,FREESTANDING,110 NORTH ST,HOULTON,ME,4730,(207)532-9500,N,Y,Y,Y,46.135654,-67.839902
3623,FREESTANDING,250 HIGHLAND AVE,SEEKONK,MA,2771,(508)336-3430,N,Y,Y,Y,41.79807,-71.331351
3630,STOREFRONT,41/43 W PALISADE AVE,ENGLEWOOD,NJ,7631,(201)894-0048,N,N,Y,Y,40.895351,-73.976669
3711,FREESTANDING,2236 GRAYLING RD,GRAYLING,MI,49738-2003,(989)348-2269,N,Y,Y,Y,44.653264,-84.709071
3743,FREESTANDING,3121 S 4TH ST TRFY,LEAVENWORTH,KS,66048-5005,(913)651-5577,Y,Y,Y,Y,39.285925,-94.904437
3747,FREESTANDING,1690 PRESIDENT AVE,FALL RIVER,MA,2720,(508)676-9400,Y,Y,Y,Y,41.712123,-71.126628
3798,FREESTANDING,RT 47 & PARK BLVD,WILDWOOD,NJ,8260,(609)522-4470,N,Y,Y,Y,38.985948,-74.827639
3809,FREESTANDING,649 N MAIN ST,PROVIDENCE,RI,2904,(401)274-9341,N,Y,Y,Y,41.838174,-71.408785
